,Gen,genInt,line,sex,Group,Rep,scenario,strategy,trait
1742,35,5.15555555555556,dam,M,home,0,10_10,GenGen,13
1743,34,3.8891500195848,sire,F,home,0,10_10,GenGen,13
1744,35,4.18918918918919,sire,M,home,0,10_10,GenGen,13
1745,35,4.12392829306313,dam,F,home,0,10_10,GenGen,13
1746,36,4.93333333333333,dam,M,home,0,10_10,GenGen,13
1747,35,3.88562475518997,sire,F,home,0,10_10,GenGen,13
1748,36,4.24852071005917,sire,M,home,0,10_10,GenGen,13
1749,36,4.1135359833723,dam,F,home,0,10_10,GenGen,13
1750,37,5.02222222222222,dam,M,home,0,10_10,GenGen,13
1751,36,3.88327765769306,sire,F,home,0,10_10,GenGen,13
1752,37,4.31720430107527,sire,M,home,0,10_10,GenGen,13
1753,37,4.12003117692907,dam,F,home,0,10_10,GenGen,13
1754,38,5.06666666666667,dam,M,home,0,10_10,GenGen,13
1755,37,4.05488647581441,sire,F,home,0,10_10,GenGen,13
1756,38,4.45333333333333,sire,M,home,0,10_10,GenGen,13
1757,38,4.08625617043388,dam,F,home,0,10_10,GenGen,13
1758,39,4.88888888888889,dam,M,home,0,10_10,GenGen,13
1759,38,3.98675889328063,sire,F,home,0,10_10,GenGen,13
1760,39,4.48295454545455,sire,M,home,0,10_10,GenGen,13
1761,39,4.08054040010392,dam,F,home,0,10_10,GenGen,13
1762,40,5,dam,M,home,0,10_10,GenGen,13
1763,39,3.92300156739812,sire,F,home,0,10_10,GenGen,13
1764,40,4.2,sire,M,home,0,10_10,GenGen,13
1765,40,4.08157963107301,dam,F,home,0,10_10,GenGen,13
1766,41,5.11111111111111,dam,M,home,0,10_10,GenGen,13
1767,40,3.96764009471192,sire,F,home,0,10_10,GenGen,13
1768,41,4.41142857142857,sire,M,home,0,10_10,GenGen,13
1769,41,4.08391790075344,dam,F,home,0,10_10,GenGen,13
1770,42,5.08888888888889,dam,M,home,0,10_10,GenGen,13
1771,41,3.98136399682791,sire,F,home,0,10_10,GenGen,13
1772,42,4.34659090909091,sire,M,home,0,10_10,GenGen,13
1773,42,4.08547674720707,dam,F,home,0,10_10,GenGen,13
1774,43,4.8,dam,M,home,0,10_10,GenGen,13
1775,42,3.98576998050682,sire,F,home,0,10_10,GenGen,13
1776,43,4.38993710691824,sire,M,home,0,10_10,GenGen,13
1777,43,4.0878150168875,dam,F,home,0,10_10,GenGen,13
1778,44,4.97777777777778,dam,M,home,0,10_10,GenGen,13
1779,43,3.98838606327593,sire,F,home,0,10_10,GenGen,13
1780,44,4.35087719298246,sire,M,home,0,10_10,GenGen,13
1781,44,4.09015328656794,dam,F,home,0,10_10,GenGen,13
1782,45,5.06666666666667,dam,M,home,0,10_10,GenGen,13
1783,44,3.94019801980198,sire,F,home,0,10_10,GenGen,13
1784,45,4.50793650793651,sire,M,home,0,10_10,GenGen,13
1785,45,4.09612886464017,dam,F,home,0,10_10,GenGen,13
1786,46,4.93333333333333,dam,M,home,0,10_10,GenGen,13
1787,45,3.99590750971967,sire,F,home,0,10_10,GenGen,13
1788,46,4.29677419354839,sire,M,home,0,10_10,GenGen,13
1789,46,4.09664848012471,dam,F,home,0,10_10,GenGen,13
1790,47,4.91111111111111,dam,M,home,0,10_10,GenGen,13
1791,46,3.94114114114114,sire,F,home,0,10_10,GenGen,13
1792,47,4.17073170731707,sire,M,home,0,10_10,GenGen,13
1793,47,4.09716809560925,dam,F,home,0,10_10,GenGen,13
1794,48,5.11111111111111,dam,M,home,0,10_10,GenGen,13
1795,47,3.99075975359343,sire,F,home,0,10_10,GenGen,13
1796,48,4.57718120805369,sire,M,home,0,10_10,GenGen,13
1797,48,4.09924655754742,dam,F,home,0,10_10,GenGen,13
1798,49,5.02222222222222,dam,M,home,0,10_10,GenGen,13
1799,48,4.0303728529535,sire,F,home,0,10_10,GenGen,13
1800,49,4.66896551724138,sire,M,home,0,10_10,GenGen,13
1801,19,1,dam,F,import,0,10_10,GenGen,13
1802,20,1,dam,M,import,0,10_10,GenGen,13
1803,19,1,sire,F,import,0,10_10,GenGen,13
1804,20,1,sire,M,import,0,10_10,GenGen,13
1805,20,1,dam,F,import,0,10_10,GenGen,13
1806,21,5.008,dam,M,import,0,10_10,GenGen,13
1807,20,1,sire,F,import,0,10_10,GenGen,13
1808,21,8.016,sire,M,import,0,10_10,GenGen,13
1809,21,4.15224733697064,dam,F,import,0,10_10,GenGen,13
1810,22,4.916,dam,M,import,0,10_10,GenGen,13
1811,21,4.35827487659132,sire,F,import,0,10_10,GenGen,13
1812,22,7.904,sire,M,import,0,10_10,GenGen,13
1813,22,4.14809041309431,dam,F,import,0,10_10,GenGen,13
1814,23,4.988,dam,M,import,0,10_10,GenGen,13
1815,22,4.39101065211743,sire,F,import,0,10_10,GenGen,13
1816,23,8.076,sire,M,import,0,10_10,GenGen,13
1817,23,4.16497791634191,dam,F,import,0,10_10,GenGen,13
1818,24,4.928,dam,M,import,0,10_10,GenGen,13
1819,23,4.39984411535464,sire,F,import,0,10_10,GenGen,13
1820,24,7.964,sire,M,import,0,10_10,GenGen,13
1821,24,4.06780982073266,dam,F,import,0,10_10,GenGen,13
1822,25,4.936,dam,M,import,0,10_10,GenGen,13
1823,24,4.39958430761237,sire,F,import,0,10_10,GenGen,13
1824,25,7.908,sire,M,import,0,10_10,GenGen,13
1825,25,4.07118732138218,dam,F,import,0,10_10,GenGen,13
1826,26,5.032,dam,M,import,0,10_10,GenGen,13
1827,25,4.28890620940504,sire,F,import,0,10_10,GenGen,13
1828,26,7.996,sire,M,import,0,10_10,GenGen,13
1829,26,4.06131462717589,dam,F,import,0,10_10,GenGen,13
1830,27,5.044,dam,M,import,0,10_10,GenGen,13
1831,26,4.3611327617563,sire,F,import,0,10_10,GenGen,13
1832,27,8.068,sire,M,import,0,10_10,GenGen,13
1833,27,4.12574694725903,dam,F,import,0,10_10,GenGen,13
1834,28,4.864,dam,M,import,0,10_10,GenGen,13
1835,27,4.25383216419849,sire,F,import,0,10_10,GenGen,13
1836,28,8.008,sire,M,import,0,10_10,GenGen,13
1837,28,4.11171732917641,dam,F,import,0,10_10,GenGen,13
1838,29,5.008,dam,M,import,0,10_10,GenGen,13
1839,28,4.3522992985191,sire,F,import,0,10_10,GenGen,13
1840,29,8.04,sire,M,import,0,10_10,GenGen,13
1841,29,4.08703559366069,dam,F,import,0,10_10,GenGen,13
1842,30,5.04,dam,M,import,0,10_10,GenGen,13
1843,29,4.25772928033255,sire,F,import,0,10_10,GenGen,13
1844,30,8.11,sire,M,import,0,10_10,GenGen,13
1845,30,4.07040789815536,dam,F,import,0,10_10,GenGen,13
1846,31,4.875,dam,M,import,0,10_10,GenGen,13
1847,30,4.36840737853988,sire,F,import,0,10_10,GenGen,13
1848,31,4.13366336633663,sire,M,import,0,10_10,GenGen,13
1849,31,4.0532605871655,dam,F,import,0,10_10,GenGen,13
1850,32,4.9025,dam,M,import,0,10_10,GenGen,13
1851,31,4.08624480820914,sire,F,import,0,10_10,GenGen,13
1852,32,3.74257425742574,sire,M,import,0,10_10,GenGen,13
1853,32,4.05559885684593,dam,F,import,0,10_10,GenGen,13
1854,33,5.005,dam,M,import,0,10_10,GenGen,13
1855,32,3.5440490797546,sire,F,import,0,10_10,GenGen,13
1856,33,4.02722772277228,sire,M,import,0,10_10,GenGen,13
1857,33,4.0665107820213,dam,F,import,0,10_10,GenGen,13
1858,34,5.0125,dam,M,import,0,10_10,GenGen,13
1859,33,3.60777214578808,sire,F,import,0,10_10,GenGen,13
1860,34,3.93564356435644,sire,M,import,0,10_10,GenGen,13
1861,34,4.09976617303196,dam,F,import,0,10_10,GenGen,13
1862,35,5,dam,M,import,0,10_10,GenGen,13
1863,34,3.61086956521739,sire,F,import,0,10_10,GenGen,13
1864,35,4.12903225806452,sire,M,import,0,10_10,GenGen,13
1865,35,4.09482982592881,dam,F,import,0,10_10,GenGen,13
1866,36,4.995,dam,M,import,0,10_10,GenGen,13
1867,35,3.56656272487407,sire,F,import,0,10_10,GenGen,13
1868,36,4.04207920792079,sire,M,import,0,10_10,GenGen,13
1869,36,4.10678098207327,dam,F,import,0,10_10,GenGen,13
1870,37,5.0225,dam,M,import,0,10_10,GenGen,13
1871,36,3.58865075499269,sire,F,import,0,10_10,GenGen,13
1872,37,4.01237623762376,sire,M,import,0,10_10,GenGen,13
1873,37,4.07560405300078,dam,F,import,0,10_10,GenGen,13
1874,38,5,dam,M,import,0,10_10,GenGen,13
1875,37,3.71880321089759,sire,F,import,0,10_10,GenGen,13
1876,38,3.8019801980198,sire,M,import,0,10_10,GenGen,13
1877,38,4.07924136139257,dam,F,import,0,10_10,GenGen,13
1878,39,4.9525,dam,M,import,0,10_10,GenGen,13
1879,38,3.67253176930596,sire,F,import,0,10_10,GenGen,13
1880,39,4.01980198019802,sire,M,import,0,10_10,GenGen,13
1881,39,4.06469212782541,dam,F,import,0,10_10,GenGen,13
1882,40,5.02,dam,M,import,0,10_10,GenGen,13
1883,39,3.65458108770211,sire,F,import,0,10_10,GenGen,13
1884,40,4.02475247524752,sire,M,import,0,10_10,GenGen,13
1885,40,4.06729020524812,dam,F,import,0,10_10,GenGen,13
1886,41,5.0925,dam,M,import,0,10_10,GenGen,13
1887,40,3.62450980392157,sire,F,import,0,10_10,GenGen,13
1888,41,4.04207920792079,sire,M,import,0,10_10,GenGen,13
1889,41,4.07326578332034,dam,F,import,0,10_10,GenGen,13
1890,42,4.9525,dam,M,import,0,10_10,GenGen,13
1891,41,3.71210253882179,sire,F,import,0,10_10,GenGen,13
1892,42,4.06435643564356,sire,M,import,0,10_10,GenGen,13
1893,42,4.07976097687711,dam,F,import,0,10_10,GenGen,13
1894,43,4.99,dam,M,import,0,10_10,GenGen,13
1895,42,3.64501735250372,sire,F,import,0,10_10,GenGen,13
1896,43,3.99752475247525,sire,M,import,0,10_10,GenGen,13
1897,43,4.07482462977397,dam,F,import,0,10_10,GenGen,13
1898,44,4.965,dam,M,import,0,10_10,GenGen,13
1899,43,3.62002982107356,sire,F,import,0,10_10,GenGen,13
1900,44,4.02475247524752,sire,M,import,0,10_10,GenGen,13
1901,44,4.07482462977397,dam,F,import,0,10_10,GenGen,13
1902,45,5.0075,dam,M,import,0,10_10,GenGen,13
1903,44,3.65638875185002,sire,F,import,0,10_10,GenGen,13
1904,45,4.07178217821782,sire,M,import,0,10_10,GenGen,13
1905,45,4.05793712652637,dam,F,import,0,10_10,GenGen,13
1906,46,4.9875,dam,M,import,0,10_10,GenGen,13
1907,45,3.69249753208292,sire,F,import,0,10_10,GenGen,13
1908,46,4.04455445544554,sire,M,import,0,10_10,GenGen,13
1909,46,4.07586386074305,dam,F,import,0,10_10,GenGen,13
1910,47,4.9925,dam,M,import,0,10_10,GenGen,13
1911,46,3.6326581027668,sire,F,import,0,10_10,GenGen,13
1912,47,4.02970297029703,sire,M,import,0,10_10,GenGen,13
1913,47,4.07196674460899,dam,F,import,0,10_10,GenGen,13
1914,48,5.03,dam,M,import,0,10_10,GenGen,13
1915,47,3.62976721149084,sire,F,import,0,10_10,GenGen,13
1916,48,3.99257425742574,sire,M,import,0,10_10,GenGen,13
1917,48,4.05092231748506,dam,F,import,0,10_10,GenGen,13
1918,49,5.0325,dam,M,import,0,10_10,GenGen,13
1919,48,3.64418254764293,sire,F,import,0,10_10,GenGen,13
1920,49,4.01732673267327,sire,M,import,0,10_10,GenGen,13
1921,19,1,dam,F,home,0,0_100,GenGen,12
1922,20,1,dam,M,home,0,0_100,GenGen,12
1923,19,1,sire,F,home,0,0_100,GenGen,12
1924,20,1,sire,M,home,0,0_100,GenGen,12
1925,20,1,dam,F,home,0,0_100,GenGen,12
1926,21,4.92592592592593,dam,M,home,0,0_100,GenGen,12
1927,20,1,sire,F,home,0,0_100,GenGen,12
1928,21,8,sire,M,home,0,0_100,GenGen,12
1929,21,4.23564562223954,dam,F,home,0,0_100,GenGen,12
1930,22,4.96296296296296,dam,M,home,0,0_100,GenGen,12
1931,21,6.65783320342946,sire,F,home,0,0_100,GenGen,12
1932,22,7.74074074074074,sire,M,home,0,0_100,GenGen,12
1933,22,4.16523772408418,dam,F,home,0,0_100,GenGen,12
1934,23,5.11111111111111,dam,M,home,0,0_100,GenGen,12
1935,22,6.49311509482983,sire,F,home,0,0_100,GenGen,12
1936,23,8.25925925925926,sire,M,home,0,0_100,GenGen,12
1937,23,4.14861002857885,dam,F,home,0,0_100,GenGen,12
1938,24,4.85185185185185,dam,M,home,0,0_100,GenGen,12
1939,23,6.27201870615744,sire,F,home,0,0_100,GenGen,12
1940,24,8.18518518518519,sire,M,home,0,0_100,GenGen,12
1941,24,4.09976617303196,dam,F,home,0,0_100,GenGen,12
1942,25,4.96296296296296,dam,M,home,0,0_100,GenGen,12
1943,24,6.3629514159522,sire,F,home,0,0_100,GenGen,12
1944,25,7.74074074074074,sire,M,home,0,0_100,GenGen,12
1945,25,4.09171213302156,dam,F,home,0,0_100,GenGen,12
1946,26,4.77777777777778,dam,M,home,0,0_100,GenGen,12
1947,25,6.27123928293063,sire,F,home,0,0_100,GenGen,12
1948,26,8.37037037037037,sire,M,home,0,0_100,GenGen,12
1949,26,4.09275136399065,dam,F,home,0,0_100,GenGen,12
1950,27,4.66666666666667,dam,M,home,0,0_100,GenGen,12
1951,26,6.32060275396207,sire,F,home,0,0_100,GenGen,12
1952,27,8.11111111111111,sire,M,home,0,0_100,GenGen,12
1953,27,4.10002598077423,dam,F,home,0,0_100,GenGen,12
1954,28,5,dam,M,home,0,0_100,GenGen,12
1955,27,6.35879449207586,sire,F,home,0,0_100,GenGen,12
1956,28,7.96296296296296,sire,M,home,0,0_100,GenGen,12
1957,28,4.07092751363991,dam,F,home,0,0_100,GenGen,12
1958,29,5.11111111111111,dam,M,home,0,0_100,GenGen,12
1959,28,6.32216160041569,sire,F,home,0,0_100,GenGen,12
1960,29,7.77777777777778,sire,M,home,0,0_100,GenGen,12
1961,29,4.0833982852689,dam,F,home,0,0_100,GenGen,12
1962,30,4.95555555555556,dam,M,home,0,0_100,GenGen,12
1963,29,6.2439594699922,sire,F,home,0,0_100,GenGen,12
1964,30,8.17777777777778,sire,M,home,0,0_100,GenGen,12
1965,30,4.10833982852689,dam,F,home,0,0_100,GenGen,12
1966,31,4.75555555555556,dam,M,home,0,0_100,GenGen,12
1967,30,6.22681992337165,sire,F,home,0,0_100,GenGen,12
1968,31,3.96894409937888,sire,M,home,0,0_100,GenGen,12
1969,31,4.08989347882567,dam,F,home,0,0_100,GenGen,12
1970,32,4.97777777777778,dam,M,home,0,0_100,GenGen,12
1971,31,3.78823974286254,sire,F,home,0,0_100,GenGen,12
1972,32,4.15384615384615,sire,M,home,0,0_100,GenGen,12
1973,32,4.11249675240322,dam,F,home,0,0_100,GenGen,12
1974,33,4.91111111111111,dam,M,home,0,0_100,GenGen,12
1975,32,3.90918143796057,sire,F,home,0,0_100,GenGen,12
1976,33,3.99473684210526,sire,M,home,0,0_100,GenGen,12
1977,33,4.1091192517537,dam,F,home,0,0_100,GenGen,12
1978,34,5.06666666666667,dam,M,home,0,0_100,GenGen,12
1979,33,3.91715379963717,sire,F,home,0,0_100,GenGen,12
1980,34,4.11979166666667,sire,M,home,0,0_100,GenGen,12
1981,34,4.10392309690829,dam,F,home,0,0_100,GenGen,12
1982,35,4.97777777777778,dam,M,home,0,0_100,GenGen,12
1983,34,3.79049719326383,sire,F,home,0,0_100,GenGen,12
1984,35,3.80526315789474,sire,M,home,0,0_100,GenGen,12
1985,35,4.10210444271239,dam,F,home,0,0_100,GenGen,12
1986,36,4.82222222222222,dam,M,home,0,0_100,GenGen,12
1987,35,3.77791213220476,sire,F,home,0,0_100,GenGen,12
1988,36,4.19889502762431,sire,M,home,0,0_100,GenGen,12
1989,36,4.09301117173292,dam,F,home,0,0_100,GenGen,12
1990,37,5.06666666666667,dam,M,home,0,0_100,GenGen,12
1991,36,3.80691179425357,sire,F,home,0,0_100,GenGen,12
1992,37,3.94240837696335,sire,M,home,0,0_100,GenGen,12
1993,37,4.08989347882567,dam,F,home,0,0_100,GenGen,12
1994,38,5,dam,M,home,0,0_100,GenGen,12
1995,37,3.82828685258964,sire,F,home,0,0_100,GenGen,12
1996,38,4.045,sire,M,home,0,0_100,GenGen,12
1997,38,4.10288386593921,dam,F,home,0,0_100,GenGen,12
1998,39,4.8,dam,M,home,0,0_100,GenGen,12
1999,38,3.78161380971497,sire,F,home,0,0_100,GenGen,12
2000,39,4,sire,M,home,0,0_100,GenGen,12
2001,39,4.06910885944401,dam,F,home,0,0_100,GenGen,12
2002,40,4.93333333333333,dam,M,home,0,0_100,GenGen,12
2003,39,3.7800963081862,sire,F,home,0,0_100,GenGen,12
2004,40,4.02094240837696,sire,M,home,0,0_100,GenGen,12
2005,40,4.05429981813458,dam,F,home,0,0_100,GenGen,12
2006,41,5.08888888888889,dam,M,home,0,0_100,GenGen,12
2007,40,3.831104012777,sire,F,home,0,0_100,GenGen,12
2008,41,4.135,sire,M,home,0,0_100,GenGen,12
2009,41,4.09223174850611,dam,F,home,0,0_100,GenGen,12
2010,42,5,dam,M,home,0,0_100,GenGen,12
2011,41,3.8587616349656,sire,F,home,0,0_100,GenGen,12
2012,42,4.03225806451613,sire,M,home,0,0_100,GenGen,12
2013,42,4.09431021044427,dam,F,home,0,0_100,GenGen,12
2014,43,5,dam,M,home,0,0_100,GenGen,12
2015,42,3.85046343975283,sire,F,home,0,0_100,GenGen,12
2016,43,3.91715976331361,sire,M,home,0,0_100,GenGen,12
2017,43,4.08729540140296,dam,F,home,0,0_100,GenGen,12
2018,44,5.02222222222222,dam,M,home,0,0_100,GenGen,12
2019,43,3.81508223024468,sire,F,home,0,0_100,GenGen,12
2020,44,4.06779661016949,sire,M,home,0,0_100,GenGen,12
2021,44,4.0958690568979,dam,F,home,0,0_100,GenGen,12
2022,45,4.93333333333333,dam,M,home,0,0_100,GenGen,12
2023,44,3.82405924739792,sire,F,home,0,0_100,GenGen,12
2024,45,4.10769230769231,sire,M,home,0,0_100,GenGen,12
2025,45,4.10782021304235,dam,F,home,0,0_100,GenGen,12
2026,46,4.97777777777778,dam,M,home,0,0_100,GenGen,12
2027,45,3.80003983270265,sire,F,home,0,0_100,GenGen,12
2028,46,4.14213197969543,sire,M,home,0,0_100,GenGen,12
2029,46,4.10340348142375,dam,F,home,0,0_100,GenGen,12
2030,47,5.04444444444444,dam,M,home,0,0_100,GenGen,12
2031,46,3.8905877680699,sire,F,home,0,0_100,GenGen,12
2032,47,3.84816753926702,sire,M,home,0,0_100,GenGen,12
2033,47,4.08833463237205,dam,F,home,0,0_100,GenGen,12
2034,48,5.02222222222222,dam,M,home,0,0_100,GenGen,12
2035,47,3.84973885094415,sire,F,home,0,0_100,GenGen,12
2036,48,3.89473684210526,sire,M,home,0,0_100,GenGen,12
2037,48,4.10210444271239,dam,F,home,0,0_100,GenGen,12
2038,49,5.02222222222222,dam,M,home,0,0_100,GenGen,12
2039,48,3.78407258064516,sire,F,home,0,0_100,GenGen,12
2040,49,3.97674418604651,sire,M,home,0,0_100,GenGen,12
2041,19,1,dam,F,import,0,0_100,GenGen,12
2042,20,1,dam,M,import,0,0_100,GenGen,12
2043,19,1,sire,F,import,0,0_100,GenGen,12
2044,20,1,sire,M,import,0,0_100,GenGen,12
2045,20,1,dam,F,import,0,0_100,GenGen,12
2046,21,5.008,dam,M,import,0,0_100,GenGen,12
2047,20,1,sire,F,import,0,0_100,GenGen,12
2048,21,7.964,sire,M,import,0,0_100,GenGen,12
2049,21,4.17822811119771,dam,F,import,0,0_100,GenGen,12
2050,22,4.952,dam,M,import,0,0_100,GenGen,12
2051,21,4.34346583528189,sire,F,import,0,0_100,GenGen,12
2052,22,7.908,sire,M,import,0,0_100,GenGen,12
2053,22,4.15198752922837,dam,F,import,0,0_100,GenGen,12
2054,23,4.936,dam,M,import,0,0_100,GenGen,12
2055,22,4.34398545076643,sire,F,import,0,0_100,GenGen,12
2056,23,8.016,sire,M,import,0,0_100,GenGen,12
2057,23,4.1215900233827,dam,F,import,0,0_100,GenGen,12
2058,24,5.132,dam,M,import,0,0_100,GenGen,12
2059,23,4.35307872174591,sire,F,import,0,0_100,GenGen,12
2060,24,7.944,sire,M,import,0,0_100,GenGen,12
2061,24,4.09223174850611,dam,F,import,0,0_100,GenGen,12
2062,25,5.036,dam,M,import,0,0_100,GenGen,12
2063,24,4.35749545336451,sire,F,import,0,0_100,GenGen,12
2064,25,7.924,sire,M,import,0,0_100,GenGen,12
2065,25,4.07690309171213,dam,F,import,0,0_100,GenGen,12
2066,26,4.996,dam,M,import,0,0_100,GenGen,12
2067,25,4.30007794232268,sire,F,import,0,0_100,GenGen,12
2068,26,7.964,sire,M,import,0,0_100,GenGen,12
2069,26,4.07950116913484,dam,F,import,0,0_100,GenGen,12
2070,27,5.008,dam,M,import,0,0_100,GenGen,12
2071,26,4.32320083138478,sire,F,import,0,0_100,GenGen,12
2072,27,8.068,sire,M,import,0,0_100,GenGen,12
2073,27,4.13120290984671,dam,F,import,0,0_100,GenGen,12
2074,28,5.008,dam,M,import,0,0_100,GenGen,12
2075,27,4.21486100285789,sire,F,import,0,0_100,GenGen,12
2076,28,8.14,sire,M,import,0,0_100,GenGen,12
2077,28,4.0878150168875,dam,F,import,0,0_100,GenGen,12
2078,29,4.96,dam,M,import,0,0_100,GenGen,12
2079,28,4.27227851389971,sire,F,import,0,0_100,GenGen,12
2080,29,8.048,sire,M,import,0,0_100,GenGen,12
2081,29,4.06261366588724,dam,F,import,0,0_100,GenGen,12
2082,30,4.98666666666667,dam,M,import,0,0_100,GenGen,12
2083,29,4.3548973759418,sire,F,import,0,0_100,GenGen,12
2084,30,8.07333333333333,sire,M,import,0,0_100,GenGen,12
2085,30,4.0745648220317,dam,F,import,0,0_100,GenGen,12
2086,31,4.9025,dam,M,import,0,0_100,GenGen,12
2087,30,4.29202390231229,sire,F,import,0,0_100,GenGen,12
2088,31,4.17752808988764,sire,M,import,0,0_100,GenGen,12
2089,31,4.04962327877371,dam,F,import,0,0_100,GenGen,12
2090,32,4.875,dam,M,import,0,0_100,GenGen,12
2091,31,3.93655278705369,sire,F,import,0,0_100,GenGen,12
2092,32,4.00224719101124,sire,M,import,0,0_100,GenGen,12
2093,32,4.05274097168096,dam,F,import,0,0_100,GenGen,12
2094,33,5.0225,dam,M,import,0,0_100,GenGen,12
2095,32,3.67462763225475,sire,F,import,0,0_100,GenGen,12
2096,33,4.0247191011236,sire,M,import,0,0_100,GenGen,12
2097,33,4.08391790075344,dam,F,import,0,0_100,GenGen,12
2098,34,4.98,dam,M,import,0,0_100,GenGen,12
2099,33,3.61633281972265,sire,F,import,0,0_100,GenGen,12
2100,34,4.08089887640449,sire,M,import,0,0_100,GenGen,12
2101,34,4.08573655494934,dam,F,import,0,0_100,GenGen,12
2102,35,4.9925,dam,M,import,0,0_100,GenGen,12
2103,34,3.60878499871564,sire,F,import,0,0_100,GenGen,12
2104,35,3.91910112359551,sire,M,import,0,0_100,GenGen,12
2105,35,4.09950636528969,dam,F,import,0,0_100,GenGen,12
2106,36,5.015,dam,M,import,0,0_100,GenGen,12
2107,35,3.51336073997944,sire,F,import,0,0_100,GenGen,12
2108,36,4.01348314606742,sire,M,import,0,0_100,GenGen,12
2109,36,4.10989867498051,dam,F,import,0,0_100,GenGen,12
2110,37,5.0175,dam,M,import,0,0_100,GenGen,12
2111,36,3.54445015416238,sire,F,import,0,0_100,GenGen,12
2112,37,3.98426966292135,sire,M,import,0,0_100,GenGen,12
2113,37,4.08235905429982,dam,F,import,0,0_100,GenGen,12
2114,38,4.9975,dam,M,import,0,0_100,GenGen,12
2115,37,3.62271909534824,sire,F,import,0,0_100,GenGen,12
2116,38,4.04494382022472,sire,M,import,0,0_100,GenGen,12
2117,38,4.08859444011432,dam,F,import,0,0_100,GenGen,12
2118,39,4.9925,dam,M,import,0,0_100,GenGen,12
2119,38,3.56834532374101,sire,F,import,0,0_100,GenGen,12
2120,39,3.93258426966292,sire,M,import,0,0_100,GenGen,12
2121,39,4.07144712912445,dam,F,import,0,0_100,GenGen,12
2122,40,4.9675,dam,M,import,0,0_100,GenGen,12
2123,39,3.56129529683886,sire,F,import,0,0_100,GenGen,12
2124,40,3.97977528089888,sire,M,import,0,0_100,GenGen,12
2125,40,4.08729540140296,dam,F,import,0,0_100,GenGen,12
2126,41,5.0475,dam,M,import,0,0_100,GenGen,12
2127,40,3.63498587207809,sire,F,import,0,0_100,GenGen,12
2128,41,4.02247191011236,sire,M,import,0,0_100,GenGen,12
2129,41,4.06936866718628,dam,F,import,0,0_100,GenGen,12
2130,42,5.015,dam,M,import,0,0_100,GenGen,12
2131,41,3.61320997172963,sire,F,import,0,0_100,GenGen,12
2132,42,3.99325842696629,sire,M,import,0,0_100,GenGen,12
2133,42,4.06339308911406,dam,F,import,0,0_100,GenGen,12
2134,43,4.9975,dam,M,import,0,0_100,GenGen,12
2135,42,3.63993831919815,sire,F,import,0,0_100,GenGen,12
2136,43,4.05168539325843,sire,M,import,0,0_100,GenGen,12
2137,43,4.06131462717589,dam,F,import,0,0_100,GenGen,12
2138,44,4.9975,dam,M,import,0,0_100,GenGen,12
2139,43,3.61058309786797,sire,F,import,0,0_100,GenGen,12
2140,44,3.89438202247191,sire,M,import,0,0_100,GenGen,12
2141,44,4.07144712912445,dam,F,import,0,0_100,GenGen,12
2142,45,5.025,dam,M,import,0,0_100,GenGen,12
2143,44,3.60848329048843,sire,F,import,0,0_100,GenGen,12
2144,45,4.1438202247191,sire,M,import,0,0_100,GenGen,12
2145,45,4.06547155105222,dam,F,import,0,0_100,GenGen,12
2146,46,5.02,dam,M,import,0,0_100,GenGen,12
2147,45,3.59454592230512,sire,F,import,0,0_100,GenGen,12
2148,46,4.08539325842697,sire,M,import,0,0_100,GenGen,12
2149,46,4.05741751104183,dam,F,import,0,0_100,GenGen,12
2150,47,4.995,dam,M,import,0,0_100,GenGen,12
2151,46,3.63367609254499,sire,F,import,0,0_100,GenGen,12
2152,47,3.89438202247191,sire,M,import,0,0_100,GenGen,12
2153,47,4.06105481943362,dam,F,import,0,0_100,GenGen,12
2154,48,5.045,dam,M,import,0,0_100,GenGen,12
2155,47,3.57943444730077,sire,F,import,0,0_100,GenGen,12
2156,48,3.96629213483146,sire,M,import,0,0_100,GenGen,12
2157,48,4.07872174590803,dam,F,import,0,0_100,GenGen,12
2158,49,5.0275,dam,M,import,0,0_100,GenGen,12
2159,48,3.61866803805606,sire,F,import,0,0_100,GenGen,12
2160,49,4.02921348314607,sire,M,import,0,0_100,GenGen,12
2161,19,1,dam,F,home,0,0_100,GenGen,13
