"VREDNOST_12_PV","DRZ_ORIG_ZIVAL","STEV_ORIG_ZIVAL","PASMA","DAT_ROJSTVO"
95.3,"SI","1810147",1,27-01-1999
83.7,"SI","1810147",1,27-01-1999
79,"SI","1810147",1,27-01-1999
104,"SI","1810147",1,27-01-1999
99.3,"SI","1810147",1,27-01-1999
97.5,"SI","1810147",1,27-01-1999
91.4,"SI","1810147",1,27-01-1999
101,"SI","1810147",1,27-01-1999
56.7,"SI","1810147",1,27-01-1999
103.1,"SI","1810147",1,27-01-1999
105.4,"SI","1810147",1,27-01-1999
104.8,"SI","1810147",1,27-01-1999
83.8,"SI","1810147",1,27-01-1999
102.6,"SI","1810147",1,27-01-1999
97.8,"SI","1810147",1,27-01-1999
66.4,"SI","1810147",1,27-01-1999
94.8,"SI","1810147",1,27-01-1999
93.6,"SI","1810147",1,27-01-1999
107.1,"SI","1810147",1,27-01-1999
77.6,"SI","1810147",1,27-01-1999
94.2,"SI","1810147",1,27-01-1999
89.3,"SI","1810147",1,27-01-1999
98.6,"SI","1810147",1,27-01-1999
85.7,"SI","1810147",1,27-01-1999
74.6,"SI","1810147",1,27-01-1999
103,"SI","1810147",1,27-01-1999
97.5,"SI","1810147",1,27-01-1999
110.8,"SI","1810147",1,27-01-1999
81.9,"SI","1810147",1,27-01-1999
77.1,"SI","1810147",1,27-01-1999
97.9,"SI","1810147",1,27-01-1999
95.6,"SI","1810147",1,27-01-1999
91.1,"SI","92160211",2,23-04-2001
88.3,"SI","92160211",2,23-04-2001
81.3,"SI","92160211",2,23-04-2001
89.1,"SI","92160211",2,23-04-2001
96.6,"SI","92160211",2,23-04-2001
89.9,"SI","92160211",2,23-04-2001
85.9,"SI","92160211",2,23-04-2001
89.4,"SI","92160211",2,23-04-2001
106.6,"SI","1874271",1,30-01-1999
103.4,"SI","1874271",1,30-01-1999
96.2,"SI","1874271",1,30-01-1999
136.5,"SI","1874271",1,30-01-1999
100.4,"SI","1874271",1,30-01-1999
71.8,"SI","1874271",1,30-01-1999
102.8,"SI","1874271",1,30-01-1999
100.5,"SI","1874271",1,30-01-1999
83.2,"SI","1874271",1,30-01-1999
96.8,"SI","1874271",1,30-01-1999
61.8,"SI","1874271",1,30-01-1999
100,"SI","1874271",1,30-01-1999
108.4,"SI","1874271",1,30-01-1999
103.9,"SI","1874271",1,30-01-1999
106.1,"SI","1874271",1,30-01-1999
115.1,"SI","1874271",1,30-01-1999
106,"SI","1874271",1,30-01-1999
95.8,"SI","1874271",1,30-01-1999
95.3,"SI","1874271",1,30-01-1999
102.4,"SI","1874271",1,30-01-1999
105.6,"SI","1874271",1,30-01-1999
88.2,"SI","1874271",1,30-01-1999
83,"SI","1874271",1,30-01-1999
93.7,"SI","1874271",1,30-01-1999
115.5,"SI","1874271",1,30-01-1999
104.4,"SI","1874271",1,30-01-1999
78.4,"SI","1874271",1,30-01-1999
97.2,"SI","1829432",2,02-05-1999
113.2,"SI","1829432",2,02-05-1999
89.9,"SI","1829432",2,02-05-1999
98.7,"SI","1829432",2,02-05-1999
99.1,"SI","1829432",2,02-05-1999
86.1,"SI","1829432",2,02-05-1999
97.3,"SI","1829432",2,02-05-1999
103.7,"SI","1829432",2,02-05-1999
91,"SI","1744272",2,05-02-1998
89.9,"SI","1744272",2,05-02-1998
90.8,"SI","1744272",2,05-02-1998
86.9,"SI","1744272",2,05-02-1998
106.3,"SI","1744272",2,05-02-1998
91.2,"SI","1744272",2,05-02-1998
89.9,"SI","1744272",2,05-02-1998
119.2,"SI","1744272",2,05-02-1998
98.1,"SI","1915504",2,10-04-1999
94.8,"SI","1915504",2,10-04-1999
94.3,"SI","1915504",2,10-04-1999
95.1,"SI","1915504",2,10-04-1999
98.1,"SI","1915504",2,10-04-1999
88.6,"SI","1915504",2,10-04-1999
93.6,"SI","1915504",2,10-04-1999
105.6,"SI","1915504",2,10-04-1999
91.7,"SI","1857921",2,14-10-1998
116.1,"SI","1857921",2,14-10-1998
95,"SI","1857921",2,14-10-1998
95.1,"SI","1857921",2,14-10-1998
94.6,"SI","1857921",2,14-10-1998
96.5,"SI","1857921",2,14-10-1998
103.6,"SI","1857921",2,14-10-1998
143.9,"SI","1857921",2,14-10-1998
105,"SI","1813034",1,19-11-1998
118.7,"SI","1813034",1,19-11-1998
82.3,"SI","1813034",1,19-11-1998
100.8,"SI","1813034",1,19-11-1998
102.2,"SI","1813034",1,19-11-1998
89.3,"SI","1813034",1,19-11-1998
100.9,"SI","1813034",1,19-11-1998
101.1,"SI","1813034",1,19-11-1998
88.1,"SI","1813034",1,19-11-1998
98.6,"SI","1813034",1,19-11-1998
87.1,"SI","1813034",1,19-11-1998
84.9,"SI","1813034",1,19-11-1998
86,"SI","1813034",1,19-11-1998
70.6,"SI","1813034",1,19-11-1998
111.4,"SI","1813034",1,19-11-1998
89,"SI","1813034",1,19-11-1998
89.7,"SI","1813034",1,19-11-1998
94.6,"SI","1813034",1,19-11-1998
99.9,"SI","1813034",1,19-11-1998
119.7,"SI","1813034",1,19-11-1998
102.4,"SI","1813034",1,19-11-1998
86,"SI","1813034",1,19-11-1998
104.3,"SI","1813034",1,19-11-1998
112.1,"SI","1813034",1,19-11-1998
87.9,"SI","1813034",1,19-11-1998
62.6,"SI","1813034",1,19-11-1998
109.7,"SI","1813034",1,19-11-1998
65.4,"SI","1858323",1,17-10-1998
78.2,"SI","1858323",1,17-10-1998
71.5,"SI","1858323",1,17-10-1998
94.7,"SI","1858323",1,17-10-1998
83.4,"SI","1858323",1,17-10-1998
81.1,"SI","1858323",1,17-10-1998
85.4,"SI","1858323",1,17-10-1998
88.2,"SI","1858323",1,17-10-1998
85.7,"SI","1858323",1,17-10-1998
97.7,"SI","1858323",1,17-10-1998
79,"SI","1858323",1,17-10-1998
100.1,"SI","1858323",1,17-10-1998
86.8,"SI","1858323",1,17-10-1998
83.6,"SI","1858323",1,17-10-1998
86.3,"SI","1858323",1,17-10-1998
83.7,"SI","1858323",1,17-10-1998
109,"SI","1858323",1,17-10-1998
96.2,"SI","1858323",1,17-10-1998
99.4,"SI","1858323",1,17-10-1998
137.3,"SI","1858323",1,17-10-1998
88.6,"SI","1858323",1,17-10-1998
110.5,"SI","1858323",1,17-10-1998
78.3,"SI","1858323",1,17-10-1998
86.7,"SI","1858323",1,17-10-1998
102.3,"SI","1858323",1,17-10-1998
81.4,"SI","1858323",1,17-10-1998
71.2,"SI","1858323",1,17-10-1998
86.7,"SI","1858323",1,17-10-1998
102.8,"SI","73254304",2,04-09-2006
82.9,"SI","73254304",2,04-09-2006
102.2,"SI","73254304",2,04-09-2006
102.6,"SI","73254304",2,04-09-2006
90.9,"SI","73254304",2,04-09-2006
104.4,"SI","73254304",2,04-09-2006
101.9,"SI","73254304",2,04-09-2006
101.5,"SI","73254304",2,04-09-2006
91.7,"SI","73252656",2,28-08-2006
99.1,"SI","73252656",2,28-08-2006
92.5,"SI","73252656",2,28-08-2006
101.5,"SI","73252656",2,28-08-2006
101.1,"SI","73252656",2,28-08-2006
102.9,"SI","73252656",2,28-08-2006
99.3,"SI","73252656",2,28-08-2006
102.2,"SI","73252656",2,28-08-2006
107.7,"SI","22690777",3,22-08-2006
96.1,"SI","22690777",3,22-08-2006
107.9,"SI","22690777",3,22-08-2006
112.9,"SI","22690777",3,22-08-2006
115.4,"SI","22690777",3,22-08-2006
84.3,"SI","22690777",3,22-08-2006
119.9,"SI","22690777",3,22-08-2006
93.8,"SI","22690777",3,22-08-2006
107.3,"SI","22690777",3,22-08-2006
97.4,"SI","22690777",3,22-08-2006
117.1,"SI","22690777",3,22-08-2006
90.2,"SI","22690777",3,22-08-2006
97.7,"SI","22690777",3,22-08-2006
121.4,"SI","22690777",3,22-08-2006
114,"SI","22690777",3,22-08-2006
118.7,"SI","22690777",3,22-08-2006
104.6,"SI","22690777",3,22-08-2006
95.7,"SI","22690777",3,22-08-2006
114.6,"SI","22690777",3,22-08-2006
100,"SI","22690777",3,22-08-2006
103.8,"SI","22690777",3,22-08-2006
105.5,"SI","22690777",3,22-08-2006
103.2,"SI","22690777",3,22-08-2006
107,"SI","22690777",3,22-08-2006
78.1,"SI","22690777",3,22-08-2006
97,"SI","22690777",3,22-08-2006
110.9,"SI","22690777",3,22-08-2006
120.1,"SI","22690777",3,22-08-2006
116.5,"SI","22690777",3,22-08-2006
104.5,"SI","23068652",3,26-09-2006
129.8,"SI","23068652",3,26-09-2006
121.2,"SI","23068652",3,26-09-2006
98.5,"SI","23068652",3,26-09-2006
92.7,"SI","23068652",3,26-09-2006
109,"SI","23068652",3,26-09-2006
114.2,"SI","23068652",3,26-09-2006
105.6,"SI","23068652",3,26-09-2006
116.8,"SI","23068652",3,26-09-2006
74.6,"SI","23068652",3,26-09-2006
109.4,"SI","23068652",3,26-09-2006
94.8,"SI","23068652",3,26-09-2006
115.3,"SI","23068652",3,26-09-2006
96.4,"SI","23068652",3,26-09-2006
90.7,"SI","23068652",3,26-09-2006
132.7,"SI","23068652",3,26-09-2006
129.7,"SI","23068652",3,26-09-2006
95.3,"SI","23068652",3,26-09-2006
90.6,"SI","23068652",3,26-09-2006
117.2,"SI","23068652",3,26-09-2006
82.4,"SI","23068652",3,26-09-2006
101,"SI","23068652",3,26-09-2006
85.7,"SI","23068652",3,26-09-2006
97.1,"SI","23068652",3,26-09-2006
116.4,"SI","23068652",3,26-09-2006
94.3,"SI","23068652",3,26-09-2006
116.9,"SI","23068652",3,26-09-2006
106.6,"SI","23068652",3,26-09-2006
122.1,"SI","23068652",3,26-09-2006
111.7,"SI","73250836",2,26-09-2006
101.9,"SI","73250836",2,26-09-2006
102.8,"SI","73250836",2,26-09-2006
106,"SI","73250836",2,26-09-2006
99.5,"SI","73250836",2,26-09-2006
96.4,"SI","73250836",2,26-09-2006
94,"SI","73250836",2,26-09-2006
109,"SI","73250836",2,26-09-2006
96.7,"SI","63252956",2,13-10-2006
107.3,"SI","63252956",2,13-10-2006
102.7,"SI","63252956",2,13-10-2006
103.3,"SI","63252956",2,13-10-2006
103.1,"SI","63252956",2,13-10-2006
97.3,"SI","63252956",2,13-10-2006
106.1,"SI","63252956",2,13-10-2006
101.7,"SI","63252956",2,13-10-2006
108.3,"AT","211218545",2,06-08-2000
106.8,"AT","211218545",2,06-08-2000
110.7,"AT","211218545",2,06-08-2000
114.6,"AT","211218545",2,06-08-2000
110.9,"AT","211218545",2,06-08-2000
111.7,"AT","211218545",2,06-08-2000
100.8,"AT","211218545",2,06-08-2000
98,"AT","367370447",2,17-01-2002
110.5,"AT","367370447",2,17-01-2002
110.6,"AT","367370447",2,17-01-2002
109.4,"AT","367370447",2,17-01-2002
110.5,"AT","367370447",2,17-01-2002
103.7,"AT","367370447",2,17-01-2002
95.8,"AT","367370447",2,17-01-2002
100.3,"AT","504237944",2,11-05-1994
94.3,"AT","504237944",2,11-05-1994
100.5,"AT","504237944",2,11-05-1994
96.4,"AT","504237944",2,11-05-1994
97.4,"AT","504237944",2,11-05-1994
101.3,"AT","504237944",2,11-05-1994
106,"AT","504237944",2,11-05-1994
107.6,"DE","0918923365",2,12-08-1997
102.8,"DE","0918923365",2,12-08-1997
101.5,"DE","0918923365",2,12-08-1997
108.2,"DE","0918923365",2,12-08-1997
108.9,"DE","0918923365",2,12-08-1997
111.8,"DE","0918923365",2,12-08-1997
116.1,"DE","0918923365",2,12-08-1997
137.5,"DE","0918923365",2,12-08-1997
99.3,"AT","600695533",2,20-03-1996
106.8,"AT","600695533",2,20-03-1996
102.7,"AT","600695533",2,20-03-1996
111.2,"AT","600695533",2,20-03-1996
108.8,"AT","600695533",2,20-03-1996
103.5,"AT","600695533",2,20-03-1996
102,"AT","600695533",2,20-03-1996
99.9,"AT","306778762",2,10-01-1995
99.2,"AT","306778762",2,10-01-1995
92.2,"AT","306778762",2,10-01-1995
96.7,"AT","306778762",2,10-01-1995
90.5,"AT","306778762",2,10-01-1995
95.2,"AT","306778762",2,10-01-1995
103.8,"AT","306778762",2,10-01-1995
113.9,"DE","0912392042",2,03-09-1996
113.7,"DE","0912392042",2,03-09-1996
115.3,"DE","0912392042",2,03-09-1996
103.6,"DE","0912392042",2,03-09-1996
114.5,"DE","0912392042",2,03-09-1996
108.2,"DE","0912392042",2,03-09-1996
98.1,"DE","0912392042",2,03-09-1996
100.1,"DE","0912392042",2,03-09-1996
121.7,"AT","841069834",2,07-07-1999
107.3,"AT","841069834",2,07-07-1999
114.9,"AT","841069834",2,07-07-1999
114.6,"AT","841069834",2,07-07-1999
132.5,"AT","841069834",2,07-07-1999
118.7,"AT","841069834",2,07-07-1999
116.1,"AT","841069834",2,07-07-1999
148,"AT","841069834",2,07-07-1999
104.2,"AT","277755233",2,12-01-1993
108.4,"AT","277755233",2,12-01-1993
105.4,"AT","277755233",2,12-01-1993
105.1,"AT","277755233",2,12-01-1993
103.6,"AT","277755233",2,12-01-1993
100.3,"AT","277755233",2,12-01-1993
106.1,"AT","277755233",2,12-01-1993
98,"AT","156593126",3,16-02-1993
98.7,"AT","156593126",3,16-02-1993
88.7,"AT","156593126",3,16-02-1993
84,"AT","156593126",3,16-02-1993
88,"AT","156593126",3,16-02-1993
91.3,"AT","156593126",3,16-02-1993
92.5,"AT","156593126",3,16-02-1993
103.9,"US","130803069",3,19-01-2001
126.4,"US","130803069",3,19-01-2001
131.4,"US","130803069",3,19-01-2001
106.5,"US","130803069",3,19-01-2001
115.2,"US","130803069",3,19-01-2001
123.7,"US","130803069",3,19-01-2001
126.7,"US","130803069",3,19-01-2001
104.2,"US","130803069",3,19-01-2001
141.1,"US","130803069",3,19-01-2001
147,"US","130803069",3,19-01-2001
129.3,"US","130803069",3,19-01-2001
118.7,"DE","0576698271",3,17-12-1995
102.8,"DE","0576698271",3,17-12-1995
110.9,"DE","0576698271",3,17-12-1995
103,"DE","0576698271",3,17-12-1995
103.4,"DE","0576698271",3,17-12-1995
101.6,"DE","0576698271",3,17-12-1995
97.7,"DE","0576698271",3,17-12-1995
94.5,"DE","0576698271",3,17-12-1995
73.4,"DE","0576698271",3,17-12-1995
104.6,"DE","0576698271",3,17-12-1995
107.2,"DE","0576698271",3,17-12-1995
78.2,"DE","0576698271",3,17-12-1995
102.9,"DE","0576698271",3,17-12-1995
125.3,"DE","0576698271",3,17-12-1995
103.3,"DE","0576698271",3,17-12-1995
103.1,"DE","0576698271",3,17-12-1995
113.6,"DE","0576698271",3,17-12-1995
97.1,"DE","0576698271",3,17-12-1995
97.3,"DE","0576698271",3,17-12-1995
102,"DE","0576698271",3,17-12-1995
107.8,"DE","0576698271",3,17-12-1995
91.6,"DE","0576698271",3,17-12-1995
94,"DE","0576698271",3,17-12-1995
90,"DE","0576698271",3,17-12-1995
105.5,"DE","0576698271",3,17-12-1995
105.3,"DE","0576698271",3,17-12-1995
95.2,"DE","0576698271",3,17-12-1995
104.1,"DE","0730780076",3,03-01-1995
111.5,"DE","0730780076",3,03-01-1995
71.5,"DE","0730780076",3,03-01-1995
135.1,"DE","0730780076",3,03-01-1995
94.5,"DE","0730780076",3,03-01-1995
104.2,"DE","0730780076",3,03-01-1995
104.6,"DE","0730780076",3,03-01-1995
95,"DE","0730780076",3,03-01-1995
111.8,"DE","0730780076",3,03-01-1995
72,"DE","0730780076",3,03-01-1995
101.4,"DE","0730780076",3,03-01-1995
101.8,"DE","0730780076",3,03-01-1995
108,"DE","0730780076",3,03-01-1995
100.6,"DE","0730780076",3,03-01-1995
105.5,"DE","0730780076",3,03-01-1995
92.6,"DE","0730780076",3,03-01-1995
111.5,"DE","0730780076",3,03-01-1995
86.5,"DE","0730780076",3,03-01-1995
112.5,"DE","0730780076",3,03-01-1995
100.2,"DE","0730780076",3,03-01-1995
99.3,"DE","0730780076",3,03-01-1995
103.2,"DE","0730780076",3,03-01-1995
101.3,"DE","0730780076",3,03-01-1995
137.5,"DE","0730780076",3,03-01-1995
104.3,"DE","0730780076",3,03-01-1995
91.3,"DE","0730780076",3,03-01-1995
131.2,"US","189182",1,01-10-1992
118.4,"US","189182",1,01-10-1992
51.1,"US","189182",1,01-10-1992
107.4,"US","189182",1,01-10-1992
121.5,"US","189182",1,01-10-1992
121.2,"US","189182",1,01-10-1992
143.3,"US","189182",1,01-10-1992
121.7,"US","189182",1,01-10-1992
144.5,"US","189182",1,01-10-1992
106.5,"US","189182",1,01-10-1992
107.9,"US","189182",1,01-10-1992
60.1,"US","189182",1,01-10-1992
131.2,"US","189182",1,01-10-1992
128.4,"US","189182",1,01-10-1992
117.7,"US","189182",1,01-10-1992
120.2,"US","189182",1,01-10-1992
102.2,"US","189182",1,01-10-1992
84.2,"US","189182",1,01-10-1992
136,"US","189182",1,01-10-1992
117.7,"US","189182",1,01-10-1992
102.5,"US","189182",1,01-10-1992
118.9,"US","189182",1,01-10-1992
107.7,"US","189182",1,01-10-1992
140.5,"US","189182",1,01-10-1992
138,"US","189182",1,01-10-1992
88.2,"US","189182",1,01-10-1992
103.6,"US","189182",1,01-10-1992
152.8,"US","189182",1,01-10-1992
154.8,"US","189182",1,01-10-1992
116.3,"US","189182",1,01-10-1992
107.8,"US","189182",1,01-10-1992
129.2,"US","189182",1,01-10-1992
88.2,"US","189182",1,01-10-1992
94.4,"US","189182",1,01-10-1992
130.3,"US","189182",1,01-10-1992
130,"US","189182",1,01-10-1992
115.2,"US","189182",1,01-10-1992
93.4,"US","189182",1,01-10-1992
127.8,"US","189182",1,01-10-1992
160.5,"US","189182",1,01-10-1992
115.7,"CA","5280970",15,24-11-1990
110.4,"CA","5280970",15,24-11-1990
96.9,"CA","5280970",15,24-11-1990
93.6,"CA","5280970",15,24-11-1990
112,"CA","5280970",15,24-11-1990
87.9,"CA","5280970",15,24-11-1990
94.8,"CA","5280970",15,24-11-1990
96.5,"CA","5280970",15,24-11-1990
87.9,"CA","5280970",15,24-11-1990
117,"CA","5280970",15,24-11-1990
108.9,"CA","5280970",15,24-11-1990
96.1,"CA","5280970",15,24-11-1990
101.1,"CA","5280970",15,24-11-1990
115.7,"CA","5280970",15,24-11-1990
101,"CA","5280970",15,24-11-1990
95.2,"CA","5280970",15,24-11-1990
99.5,"CA","5280970",15,24-11-1990
110.7,"CA","5280970",15,24-11-1990
73.9,"CA","5280970",15,24-11-1990
109.3,"CA","5280970",15,24-11-1990
116.1,"CA","5280970",15,24-11-1990
126.3,"CA","5280970",15,24-11-1990
125.7,"CA","5280970",15,24-11-1990
99.8,"CA","5280970",15,24-11-1990
111.4,"CA","5280970",15,24-11-1990
90,"CA","5280970",15,24-11-1990
122.7,"CA","5280970",15,24-11-1990
109.7,"CA","5280970",15,24-11-1990
97.8,"CA","5280970",15,24-11-1990
105.2,"CA","5280970",15,24-11-1990
120.1,"CA","5280970",15,24-11-1990
136.1,"CA","5280970",15,24-11-1990
119.6,"CA","5280970",15,24-11-1990
118.2,"CA","5280970",15,24-11-1990
99.9,"CA","5280970",15,24-11-1990
102.1,"AT","957962734",1,09-03-2000
107.1,"AT","957962734",1,09-03-2000
87.9,"AT","957962734",1,09-03-2000
126.8,"AT","957962734",1,09-03-2000
93.6,"AT","957962734",1,09-03-2000
131.4,"AT","957962734",1,09-03-2000
90.2,"AT","957962734",1,09-03-2000
124.6,"AT","957962734",1,09-03-2000
108.1,"AT","957962734",1,09-03-2000
109.4,"AT","957962734",1,09-03-2000
85.6,"AT","957962734",1,09-03-2000
126.9,"AT","957962734",1,09-03-2000
102.7,"AT","957962734",1,09-03-2000
105.1,"AT","957962734",1,09-03-2000
97.6,"AT","957962734",1,09-03-2000
92.5,"AT","957962734",1,09-03-2000
110.9,"AT","957962734",1,09-03-2000
114.5,"AT","957962734",1,09-03-2000
103.1,"AT","957962734",1,09-03-2000
107.9,"AT","957962734",1,09-03-2000
101.5,"AT","957962734",1,09-03-2000
118.7,"AT","957962734",1,09-03-2000
66.9,"AT","957962734",1,09-03-2000
89.5,"AT","957962734",1,09-03-2000
111.7,"AT","957962734",1,09-03-2000
107.2,"AT","957962734",1,09-03-2000
100,"AT","957962734",1,09-03-2000
102,"AT","957962734",1,09-03-2000
95.5,"AT","957962734",1,09-03-2000
96.7,"AT","957962734",1,09-03-2000
120.3,"AT","957962734",1,09-03-2000
103.2,"DE","0806675624",3,15-02-1994
103.7,"DE","0806675624",3,15-02-1994
108.6,"DE","0806675624",3,15-02-1994
127.3,"DE","0806675624",3,15-02-1994
102.5,"DE","0806675624",3,15-02-1994
110.1,"DE","0806675624",3,15-02-1994
114.4,"DE","0806675624",3,15-02-1994
123.4,"DE","0806675624",3,15-02-1994
89.2,"DE","0806675624",3,15-02-1994
111.4,"DE","0806675624",3,15-02-1994
117.8,"DE","0806675624",3,15-02-1994
89.8,"DE","0806675624",3,15-02-1994
90.7,"DE","0806675624",3,15-02-1994
136.3,"DE","0806675624",3,15-02-1994
96.6,"DE","0806675624",3,15-02-1994
123.7,"DE","0806675624",3,15-02-1994
60.4,"DE","0806675624",3,15-02-1994
117.9,"DE","0806675624",3,15-02-1994
106.1,"DE","0806675624",3,15-02-1994
84.9,"DE","0806675624",3,15-02-1994
102.7,"DE","0806675624",3,15-02-1994
95.9,"DE","0806675624",3,15-02-1994
91.6,"DE","0806675624",3,15-02-1994
105.1,"DE","0806675624",3,15-02-1994
118.9,"DE","0806675624",3,15-02-1994
123.3,"DE","0806675624",3,15-02-1994
99.5,"DE","0918838677",2,11-11-1994
94.7,"DE","0918838677",2,11-11-1994
98.9,"DE","0918838677",2,11-11-1994
95.1,"DE","0918838677",2,11-11-1994
104.9,"DE","0918838677",2,11-11-1994
102,"DE","0918838677",2,11-11-1994
110.9,"DE","0918838677",2,11-11-1994
105.1,"CA","5567829",15,14-12-1991
93.5,"CA","5567829",15,14-12-1991
93.1,"CA","5567829",15,14-12-1991
103.2,"CA","5567829",15,14-12-1991
126.9,"CA","5567829",15,14-12-1991
94,"CA","5567829",15,14-12-1991
82.1,"CA","5567829",15,14-12-1991
102.9,"CA","5567829",15,14-12-1991
85.5,"CA","5567829",15,14-12-1991
101.5,"CA","5567829",15,14-12-1991
71.4,"CA","5567829",15,14-12-1991
100.8,"CA","5567829",15,14-12-1991
111,"CA","5567829",15,14-12-1991
120.6,"CA","5567829",15,14-12-1991
87.6,"CA","5567829",15,14-12-1991
101.9,"CA","5567829",15,14-12-1991
86.4,"CA","5567829",15,14-12-1991
112.4,"CA","5567829",15,14-12-1991
120.3,"CA","5567829",15,14-12-1991
117.8,"CA","5567829",15,14-12-1991
110.8,"CA","5567829",15,14-12-1991
118.4,"CA","5567829",15,14-12-1991
124.2,"CA","5567829",15,14-12-1991
75.2,"CA","5567829",15,14-12-1991
86,"CA","5567829",15,14-12-1991
92.9,"CA","5567829",15,14-12-1991
96.4,"CA","5567829",15,14-12-1991
114.3,"CA","5567829",15,14-12-1991
131.8,"CA","5567829",15,14-12-1991
99.4,"CA","5567829",15,14-12-1991
101.7,"CA","5567829",15,14-12-1991
122.6,"CA","5567829",15,14-12-1991
81.5,"CA","5567829",15,14-12-1991
123.9,"CA","5567829",15,14-12-1991
97,"CA","5567829",15,14-12-1991
105.9,"DE","0576268503",3,13-04-1993
109.9,"DE","0576268503",3,13-04-1993
81.6,"DE","0576268503",3,13-04-1993
71.5,"DE","0576268503",3,13-04-1993
119.1,"DE","0576268503",3,13-04-1993
104.1,"DE","0576268503",3,13-04-1993
95.9,"DE","0576268503",3,13-04-1993
139.1,"DE","0576268503",3,13-04-1993
103,"DE","0576268503",3,13-04-1993
106.4,"DE","0576268503",3,13-04-1993
116.7,"DE","0576268503",3,13-04-1993
94.9,"DE","0576268503",3,13-04-1993
109.9,"DE","0576268503",3,13-04-1993
95.4,"DE","0576268503",3,13-04-1993
89.3,"DE","0576268503",3,13-04-1993
83.1,"DE","0576268503",3,13-04-1993
111.4,"DE","0576268503",3,13-04-1993
88,"DE","0576268503",3,13-04-1993
90.3,"DE","0576268503",3,13-04-1993
113,"DE","0576268503",3,13-04-1993
109.6,"DE","0576268503",3,13-04-1993
59,"DE","0576268503",3,13-04-1993
105.3,"DE","0576268503",3,13-04-1993
106.3,"DE","0576268503",3,13-04-1993
76.3,"DE","0576268503",3,13-04-1993
109.8,"DE","0725306402",3,05-03-1988
116.6,"DE","0725306402",3,05-03-1988
100.1,"DE","0725306402",3,05-03-1988
69.8,"DE","0725306402",3,05-03-1988
111.3,"DE","0725306402",3,05-03-1988
75.3,"DE","0725306402",3,05-03-1988
89.2,"DE","0725306402",3,05-03-1988
111.2,"DE","0725306402",3,05-03-1988
83.5,"DE","0725306402",3,05-03-1988
111.3,"DE","0725306402",3,05-03-1988
80.3,"DE","0725306402",3,05-03-1988
101,"DE","0725306402",3,05-03-1988
63.9,"DE","0725306402",3,05-03-1988
107.9,"DE","0725306402",3,05-03-1988
102.2,"DE","0725306402",3,05-03-1988
75,"DE","0725306402",3,05-03-1988
87.4,"DE","0725306402",3,05-03-1988
104.1,"DE","0725306402",3,05-03-1988
71.1,"DE","0725306402",3,05-03-1988
101.6,"DE","0725306402",3,05-03-1988
95.8,"DE","0725306402",3,05-03-1988
72.9,"DE","0725306402",3,05-03-1988
94.7,"DE","0725306402",3,05-03-1988
85.3,"DE","0725306402",3,05-03-1988
92.1,"DE","0725306402",3,05-03-1988
108,"NL","104666355",3,11-10-1993
91.1,"NL","104666355",3,11-10-1993
85,"NL","104666355",3,11-10-1993
95,"NL","104666355",3,11-10-1993
97.6,"NL","104666355",3,11-10-1993
96.5,"NL","104666355",3,11-10-1993
113.6,"NL","104666355",3,11-10-1993
118.7,"NL","104666355",3,11-10-1993
93.3,"NL","104666355",3,11-10-1993
104.4,"NL","104666355",3,11-10-1993
88.8,"NL","104666355",3,11-10-1993
101.7,"NL","104666355",3,11-10-1993
107.9,"NL","104666355",3,11-10-1993
76,"NL","104666355",3,11-10-1993
120.6,"NL","104666355",3,11-10-1993
99.9,"NL","104666355",3,11-10-1993
103.5,"NL","104666355",3,11-10-1993
116.7,"NL","104666355",3,11-10-1993
88.5,"NL","104666355",3,11-10-1993
105.1,"NL","104666355",3,11-10-1993
102.5,"NL","104666355",3,11-10-1993
103.9,"NL","104666355",3,11-10-1993
118.3,"NL","104666355",3,11-10-1993
122.8,"NL","104666355",3,11-10-1993
109.6,"NL","104666355",3,11-10-1993
86.2,"NL","104666355",3,11-10-1993
113.2,"NL","104666355",3,11-10-1993
98.2,"NL","104666355",3,11-10-1993
104,"NL","104666355",3,11-10-1993
106.2,"DE","0767441298",3,24-10-1998
124.5,"DE","0767441298",3,24-10-1998
111.3,"DE","0767441298",3,24-10-1998
