,Category,EBVGen,Cor,Group,Scenario,Rep,Generation
1,Female candidates,EBV50,0.4158835826295604,import,100_100,4,50
2,Male candidates,EBV50,0.7382738691766463,import,100_100,4,50
3,Mothers,EBV50,0.6751338058779645,import,100_100,4,50
0,Fathers,EBV51,0.6981469456531909,import,100_100,4,51
1,Female candidates,EBV51,0.41133111150319074,import,100_100,4,51
2,Male candidates,EBV51,0.7597767534989521,import,100_100,4,51
3,Mothers,EBV51,0.6703871713990162,import,100_100,4,51
0,Fathers,EBV52,0.7175232555673388,import,100_100,4,52
1,Female candidates,EBV52,0.43400789801143297,import,100_100,4,52
2,Male candidates,EBV52,0.7658291667566299,import,100_100,4,52
3,Mothers,EBV52,0.6606003979393311,import,100_100,4,52
0,Fathers,EBV53,0.7383612743010226,import,100_100,4,53
1,Female candidates,EBV53,0.42295914867197776,import,100_100,4,53
2,Male candidates,EBV53,0.8021711125317376,import,100_100,4,53
3,Mothers,EBV53,0.673100763618296,import,100_100,4,53
0,Fathers,EBV54,0.7781426163841714,import,100_100,4,54
1,Female candidates,EBV54,0.43492422207067977,import,100_100,4,54
2,Male candidates,EBV54,0.7614355889747358,import,100_100,4,54
3,Mothers,EBV54,0.6785217098466867,import,100_100,4,54
0,Fathers,EBV55,0.7231003313021809,import,100_100,4,55
1,Female candidates,EBV55,0.43678226156069094,import,100_100,4,55
2,Male candidates,EBV55,0.7371506881068545,import,100_100,4,55
3,Mothers,EBV55,0.6747837701421315,import,100_100,4,55
0,Fathers,EBV56,0.6407140161694713,import,100_100,4,56
1,Female candidates,EBV56,0.41099137826986026,import,100_100,4,56
2,Male candidates,EBV56,0.7852542572449659,import,100_100,4,56
3,Mothers,EBV56,0.6777908829244104,import,100_100,4,56
0,Fathers,EBV57,0.6970318574688215,import,100_100,4,57
1,Female candidates,EBV57,0.4098014151636831,import,100_100,4,57
2,Male candidates,EBV57,0.750312687631873,import,100_100,4,57
3,Mothers,EBV57,0.6798634811715891,import,100_100,4,57
0,Fathers,EBV58,0.76522371296319,import,100_100,4,58
1,Female candidates,EBV58,0.40732569763775645,import,100_100,4,58
2,Male candidates,EBV58,0.7964517108217651,import,100_100,4,58
3,Mothers,EBV58,0.6820171998234834,import,100_100,4,58
0,Fathers,EBV59,0.8133084247501022,import,100_100,4,59
1,Female candidates,EBV59,0.428715195499489,import,100_100,4,59
2,Male candidates,EBV59,0.810709432097045,import,100_100,4,59
3,Mothers,EBV59,0.6871889034978678,import,100_100,4,59
0,Fathers,EBV60,0.8070111757321349,import,100_100,4,60
1,Female candidates,EBV60,0.45141201706391226,import,100_100,4,60
2,Male candidates,EBV60,0.8030522704900024,import,100_100,4,60
3,Mothers,EBV60,0.6833715856022534,import,100_100,4,60
4,izl,EBV60,0.010769617616420134,import,100_100,4,60
0,Fathers,EBV21,-0.2468911694245697,home,0_100,4,21
1,Female candidates,EBV21,0.035841681304053394,home,0_100,4,21
2,Male candidates,EBV21,0.32412420017658294,home,0_100,4,21
3,Male candidates1,EBV21,0.052474166598649945,home,0_100,4,21
4,Mothers,EBV21,0.360605881268825,home,0_100,4,21
0,Fathers,EBV22,-0.3526456615926397,home,0_100,4,22
1,Female candidates,EBV22,0.02455409938298217,home,0_100,4,22
2,Male candidates,EBV22,0.5997492011397206,home,0_100,4,22
3,Male candidates1,EBV22,-0.3206060368483362,home,0_100,4,22
4,Mothers,EBV22,0.427754984469604,home,0_100,4,22
0,Fathers,EBV23,-0.035461401244381976,home,0_100,4,23
1,Female candidates,EBV23,0.15695239336671166,home,0_100,4,23
2,Male candidates,EBV23,-0.6598179415211227,home,0_100,4,23
3,Male candidates1,EBV23,-0.07292097603841588,home,0_100,4,23
4,Mothers,EBV23,0.5272881940791401,home,0_100,4,23
0,Fathers,EBV24,0.48146613124765997,home,0_100,4,24
1,Female candidates,EBV24,0.40843220257130053,home,0_100,4,24
2,Male candidates,EBV24,0.9781905541348708,home,0_100,4,24
3,Male candidates1,EBV24,0.38461968382471406,home,0_100,4,24
4,Mothers,EBV24,0.6191055758960823,home,0_100,4,24
0,Fathers,EBV25,0.45631621719119597,home,0_100,4,25
1,Female candidates,EBV25,0.38047147241736057,home,0_100,4,25
2,Male candidates,EBV25,0.8255057929161317,home,0_100,4,25
3,Male candidates1,EBV25,0.2928549281268903,home,0_100,4,25
4,Mothers,EBV25,0.6467099073297443,home,0_100,4,25
0,Fathers,EBV26,0.7087104797612522,home,0_100,4,26
1,Female candidates,EBV26,0.40668176544958934,home,0_100,4,26
2,Male candidates,EBV26,0.9407035013213156,home,0_100,4,26
3,Male candidates1,EBV26,0.0981253340753666,home,0_100,4,26
4,Mothers,EBV26,0.6339963277488346,home,0_100,4,26
0,Fathers,EBV27,0.8586793502830967,home,0_100,4,27
1,Female candidates,EBV27,0.40761566912122615,home,0_100,4,27
2,Male candidates,EBV27,0.9082379089553757,home,0_100,4,27
3,Male candidates1,EBV27,0.2938986494996921,home,0_100,4,27
4,Mothers,EBV27,0.583252806649181,home,0_100,4,27
0,Fathers,EBV28,0.8114494101369029,home,0_100,4,28
1,Female candidates,EBV28,0.39437721592082187,home,0_100,4,28
2,Male candidates,EBV28,0.9611948629835633,home,0_100,4,28
3,Male candidates1,EBV28,0.4363761575244308,home,0_100,4,28
4,Mothers,EBV28,0.5930134544492123,home,0_100,4,28
0,Fathers,EBV29,0.853416123774356,home,0_100,4,29
1,Female candidates,EBV29,0.4248767252900136,home,0_100,4,29
2,Male candidates,EBV29,0.6808470148057278,home,0_100,4,29
3,Male candidates1,EBV29,0.5444286624262626,home,0_100,4,29
4,Mothers,EBV29,0.5767648880832477,home,0_100,4,29
0,Fathers,EBV30,0.8389898905853083,home,0_100,4,30
1,Female candidates,EBV30,0.4360396280581343,home,0_100,4,30
2,Male candidates,EBV30,0.8607345304098997,home,0_100,4,30
3,Male candidates1,EBV30,0.5724912952357883,home,0_100,4,30
4,Mothers,EBV30,0.5695016187164001,home,0_100,4,30
0,Fathers,EBV31,0.7826020059327994,home,0_100,4,31
1,Female candidates,EBV31,0.4229392808104494,home,0_100,4,31
2,Male candidates,EBV31,0.8845132200639827,home,0_100,4,31
3,Male candidates1,EBV31,0.35333620293188334,home,0_100,4,31
4,Mothers,EBV31,0.5720082970194185,home,0_100,4,31
0,Fathers,EBV32,0.8551635854971984,home,0_100,4,32
1,Female candidates,EBV32,0.4301922353029281,home,0_100,4,32
2,Male candidates,EBV32,0.9387873535805561,home,0_100,4,32
3,Male candidates1,EBV32,-0.021542158734802835,home,0_100,4,32
4,Mothers,EBV32,0.5862675484947405,home,0_100,4,32
0,Fathers,EBV33,0.8702951012485117,home,0_100,4,33
1,Female candidates,EBV33,0.39371469319190616,home,0_100,4,33
2,Male candidates,EBV33,0.7991615370413407,home,0_100,4,33
3,Male candidates1,EBV33,0.48911500244400746,home,0_100,4,33
4,Mothers,EBV33,0.5789999247682279,home,0_100,4,33
0,Fathers,EBV34,0.844598990852417,home,0_100,4,34
1,Female candidates,EBV34,0.39508382185126595,home,0_100,4,34
2,Male candidates,EBV34,0.9271306433351097,home,0_100,4,34
3,Male candidates1,EBV34,0.41641543638588224,home,0_100,4,34
4,Mothers,EBV34,0.5745800222293149,home,0_100,4,34
0,Fathers,EBV35,0.8520403427378459,home,0_100,4,35
1,Female candidates,EBV35,0.4178317788988992,home,0_100,4,35
2,Male candidates,EBV35,0.9430713724827509,home,0_100,4,35
3,Male candidates1,EBV35,0.44390432003789165,home,0_100,4,35
4,Mothers,EBV35,0.5714449886129793,home,0_100,4,35
0,Fathers,EBV36,0.8923215523021035,home,0_100,4,36
1,Female candidates,EBV36,0.40915294213101416,home,0_100,4,36
2,Male candidates,EBV36,0.9865378532615218,home,0_100,4,36
3,Male candidates1,EBV36,0.29834960510007413,home,0_100,4,36
4,Mothers,EBV36,0.5749154002454158,home,0_100,4,36
0,Fathers,EBV37,0.8821630781667468,home,0_100,4,37
1,Female candidates,EBV37,0.3581732686337786,home,0_100,4,37
2,Male candidates,EBV37,0.9428221639966347,home,0_100,4,37
3,Male candidates1,EBV37,0.016296131302119182,home,0_100,4,37
4,Mothers,EBV37,0.5739304794803146,home,0_100,4,37
0,Fathers,EBV38,0.876958058161,home,0_100,4,38
1,Female candidates,EBV38,0.3423063594315049,home,0_100,4,38
2,Male candidates,EBV38,0.9162122965946371,home,0_100,4,38
3,Male candidates1,EBV38,0.2461297846445835,home,0_100,4,38
4,Mothers,EBV38,0.5758147258927178,home,0_100,4,38
0,Fathers,EBV39,0.897393042440879,home,0_100,4,39
1,Female candidates,EBV39,0.34648916521159556,home,0_100,4,39
2,Male candidates,EBV39,0.8041974199402688,home,0_100,4,39
3,Male candidates1,EBV39,0.21121828014059632,home,0_100,4,39
4,Mothers,EBV39,0.5611022459530289,home,0_100,4,39
0,Fathers,EBV40,0.7369445980745906,home,0_100,4,40
1,Female candidates,EBV40,0.3402141521412574,home,0_100,4,40
2,Male candidates,EBV40,0.9532928187481,home,0_100,4,40
3,Male candidates1,EBV40,0.3518058166546576,home,0_100,4,40
4,Mothers,EBV40,0.5435557599896415,home,0_100,4,40
0,Fathers,EBV41,0.5186486966468224,home,0_100,4,41
1,Female candidates,EBV41,0.46823339981447754,home,0_100,4,41
2,Male candidates,EBV41,0.23001777597091674,home,0_100,4,41
3,Mothers,EBV41,0.7758360387456966,home,0_100,4,41
0,Fathers,EBV42,0.5839412092693576,home,0_100,4,42
1,Female candidates,EBV42,0.43214345350931493,home,0_100,4,42
2,Male candidates,EBV42,0.7667988095585122,home,0_100,4,42
3,Mothers,EBV42,0.7281547457771907,home,0_100,4,42
0,Fathers,EBV43,0.6616700037306853,home,0_100,4,43
1,Female candidates,EBV43,0.3930471634853365,home,0_100,4,43
2,Male candidates,EBV43,0.705538574820066,home,0_100,4,43
3,Mothers,EBV43,0.6942794517260529,home,0_100,4,43
0,Fathers,EBV44,0.7417230414972442,home,0_100,4,44
1,Female candidates,EBV44,0.46931988334927094,home,0_100,4,44
2,Male candidates,EBV44,0.6139012794378379,home,0_100,4,44
3,Mothers,EBV44,0.679264931890981,home,0_100,4,44
0,Fathers,EBV45,0.8710002485047784,home,0_100,4,45
1,Female candidates,EBV45,0.5404328632106242,home,0_100,4,45
2,Male candidates,EBV45,0.6965517737201861,home,0_100,4,45
3,Mothers,EBV45,0.6810822695510741,home,0_100,4,45
0,Fathers,EBV46,0.8211804274639065,home,0_100,4,46
1,Female candidates,EBV46,0.5412847729031457,home,0_100,4,46
2,Male candidates,EBV46,0.7400209757134185,home,0_100,4,46
3,Mothers,EBV46,0.6923874799059974,home,0_100,4,46
0,Fathers,EBV47,0.6948155164801396,home,0_100,4,47
1,Female candidates,EBV47,0.5404036776918769,home,0_100,4,47
2,Male candidates,EBV47,0.7721684184874424,home,0_100,4,47
3,Mothers,EBV47,0.7107933943791086,home,0_100,4,47
0,Fathers,EBV48,0.8275527679564654,home,0_100,4,48
1,Female candidates,EBV48,0.5019775871906174,home,0_100,4,48
2,Male candidates,EBV48,0.5889295920166262,home,0_100,4,48
3,Mothers,EBV48,0.7333264142837896,home,0_100,4,48
0,Fathers,EBV49,0.5236908791617263,home,0_100,4,49
1,Female candidates,EBV49,0.4803759068513195,home,0_100,4,49
2,Male candidates,EBV49,0.7264622360093344,home,0_100,4,49
3,Mothers,EBV49,0.7386130836272904,home,0_100,4,49
0,Fathers,EBV50,0.5087197405755663,home,0_100,4,50
1,Female candidates,EBV50,0.4414411166428547,home,0_100,4,50
2,Male candidates,EBV50,0.6653653609839314,home,0_100,4,50
3,Mothers,EBV50,0.7217801350662177,home,0_100,4,50
0,Fathers,EBV51,0.7300831746576318,home,0_100,4,51
1,Female candidates,EBV51,0.45673194694595803,home,0_100,4,51
2,Male candidates,EBV51,0.6501150919177486,home,0_100,4,51
3,Mothers,EBV51,0.7167683878815282,home,0_100,4,51
0,Fathers,EBV52,0.8006887956090614,home,0_100,4,52
1,Female candidates,EBV52,0.4791186004740613,home,0_100,4,52
2,Male candidates,EBV52,0.7019280195481861,home,0_100,4,52
3,Mothers,EBV52,0.7018804829690659,home,0_100,4,52
0,Fathers,EBV53,0.7447197429254543,home,0_100,4,53
1,Female candidates,EBV53,0.4782620858141202,home,0_100,4,53
2,Male candidates,EBV53,0.7506322620512268,home,0_100,4,53
3,Mothers,EBV53,0.6939794924565829,home,0_100,4,53
0,Fathers,EBV54,0.8025330342536892,home,0_100,4,54
1,Female candidates,EBV54,0.44578671638059836,home,0_100,4,54
2,Male candidates,EBV54,0.5599426149506118,home,0_100,4,54
3,Mothers,EBV54,0.6924176720522209,home,0_100,4,54
0,Fathers,EBV55,0.6271707292791723,home,0_100,4,55
1,Female candidates,EBV55,0.4797446118910822,home,0_100,4,55
2,Male candidates,EBV55,0.6499507309229657,home,0_100,4,55
3,Mothers,EBV55,0.7029046007300686,home,0_100,4,55
0,Fathers,EBV56,0.6499721393906344,home,0_100,4,56
1,Female candidates,EBV56,0.44193691466538154,home,0_100,4,56
2,Male candidates,EBV56,0.6466534440378178,home,0_100,4,56
3,Mothers,EBV56,0.6964351188555342,home,0_100,4,56
0,Fathers,EBV57,0.6909723622250845,home,0_100,4,57
1,Female candidates,EBV57,0.4276208176120273,home,0_100,4,57
2,Male candidates,EBV57,0.5569597974250152,home,0_100,4,57
3,Mothers,EBV57,0.7031616716502382,home,0_100,4,57
0,Fathers,EBV58,0.6608797511031912,home,0_100,4,58
1,Female candidates,EBV58,0.460753926478701,home,0_100,4,58
2,Male candidates,EBV58,0.735920804383153,home,0_100,4,58
3,Mothers,EBV58,0.7074993787020064,home,0_100,4,58
0,Fathers,EBV59,0.7652312188730196,home,0_100,4,59
1,Female candidates,EBV59,0.4669371671792748,home,0_100,4,59
2,Male candidates,EBV59,0.6780044421869229,home,0_100,4,59
3,Mothers,EBV59,0.6889204341894093,home,0_100,4,59
0,Fathers,EBV60,0.8024034600615171,home,0_100,4,60
1,Female candidates,EBV60,0.43386263433717315,home,0_100,4,60
2,Male candidates,EBV60,0.6270420222093659,home,0_100,4,60
3,Mothers,EBV60,0.686584110976108,home,0_100,4,60
4,izl,EBV60,0.0020754524208761544,home,0_100,4,60
0,Fathers,EBV21,0.36706593530505505,import,0_100,4,21
1,Female candidates,EBV21,0.22547326616234115,import,0_100,4,21
2,Male candidates,EBV21,0.18902332875511607,import,0_100,4,21
3,Male candidates1,EBV21,0.04918728533940317,import,0_100,4,21
4,Mothers,EBV21,0.5810438377767637,import,0_100,4,21
0,Fathers,EBV22,0.21786766160520102,import,0_100,4,22
1,Female candidates,EBV22,0.3062367733694681,import,0_100,4,22
2,Male candidates,EBV22,0.19004627990205453,import,0_100,4,22
3,Male candidates1,EBV22,0.06776270624424591,import,0_100,4,22
4,Mothers,EBV22,0.5675424561150144,import,0_100,4,22
0,Fathers,EBV23,0.22798529092481715,import,0_100,4,23
1,Female candidates,EBV23,0.43591225437217257,import,0_100,4,23
2,Male candidates,EBV23,0.1887328673207015,import,0_100,4,23
3,Male candidates1,EBV23,0.05784183546883839,import,0_100,4,23
4,Mothers,EBV23,0.5666975245076904,import,0_100,4,23
0,Fathers,EBV24,-0.21345658189360356,import,0_100,4,24
1,Female candidates,EBV24,0.1786489738281668,import,0_100,4,24
2,Male candidates,EBV24,0.19011110884601035,import,0_100,4,24
3,Male candidates1,EBV24,0.10463008114469001,import,0_100,4,24
4,Mothers,EBV24,0.6812124380025459,import,0_100,4,24
0,Fathers,EBV25,0.18394710359161023,import,0_100,4,25
1,Female candidates,EBV25,0.2895543742892577,import,0_100,4,25
2,Male candidates,EBV25,0.25479652213039944,import,0_100,4,25
3,Male candidates1,EBV25,0.16053202802874275,import,0_100,4,25
4,Mothers,EBV25,0.6702396627021836,import,0_100,4,25
0,Fathers,EBV26,0.37680322985947956,import,0_100,4,26
1,Female candidates,EBV26,0.30308356899138267,import,0_100,4,26
2,Male candidates,EBV26,0.3149722362867874,import,0_100,4,26
3,Male candidates1,EBV26,0.2734110851596758,import,0_100,4,26
4,Mothers,EBV26,0.6052139441293297,import,0_100,4,26
0,Fathers,EBV27,0.6993686687648636,import,0_100,4,27
1,Female candidates,EBV27,0.2750706417800528,import,0_100,4,27
2,Male candidates,EBV27,0.28461870723349036,import,0_100,4,27
3,Male candidates1,EBV27,0.2452555624520035,import,0_100,4,27
4,Mothers,EBV27,0.4946211922773078,import,0_100,4,27
0,Fathers,EBV28,0.7523748308478441,import,0_100,4,28
1,Female candidates,EBV28,0.2867632017707777,import,0_100,4,28
2,Male candidates,EBV28,0.43389321670317865,import,0_100,4,28
3,Male candidates1,EBV28,0.15466189419308324,import,0_100,4,28
4,Mothers,EBV28,0.510731066837813,import,0_100,4,28
0,Fathers,EBV29,0.7262523726237619,import,0_100,4,29
1,Female candidates,EBV29,0.2964561431867939,import,0_100,4,29
2,Male candidates,EBV29,0.2385577223254468,import,0_100,4,29
3,Male candidates1,EBV29,0.10052819951029822,import,0_100,4,29
4,Mothers,EBV29,0.4806983912323471,import,0_100,4,29
0,Fathers,EBV30,0.4820844905012917,import,0_100,4,30
1,Female candidates,EBV30,0.29684526512859727,import,0_100,4,30
2,Male candidates,EBV30,0.43777221648564013,import,0_100,4,30
3,Male candidates1,EBV30,0.3942971433105346,import,0_100,4,30
4,Mothers,EBV30,0.47803721472497035,import,0_100,4,30
0,Fathers,EBV31,0.4586795500625099,import,0_100,4,31
1,Female candidates,EBV31,0.27180785015025677,import,0_100,4,31
2,Male candidates,EBV31,0.3302189956321921,import,0_100,4,31
3,Male candidates1,EBV31,0.26208246314345984,import,0_100,4,31
4,Mothers,EBV31,0.49565873084036394,import,0_100,4,31
0,Fathers,EBV32,0.43822433281217177,import,0_100,4,32
1,Female candidates,EBV32,0.23587702234291497,import,0_100,4,32
2,Male candidates,EBV32,0.33470679027093664,import,0_100,4,32
3,Male candidates1,EBV32,0.1532361945247205,import,0_100,4,32
4,Mothers,EBV32,0.4896965320556231,import,0_100,4,32
0,Fathers,EBV33,0.3396116285675389,import,0_100,4,33
1,Female candidates,EBV33,0.2506791960876493,import,0_100,4,33
2,Male candidates,EBV33,0.3163721088688796,import,0_100,4,33
3,Male candidates1,EBV33,0.09476508764243281,import,0_100,4,33
4,Mothers,EBV33,0.48518870286573934,import,0_100,4,33
0,Fathers,EBV34,0.2474222639569235,import,0_100,4,34
1,Female candidates,EBV34,0.2011468217255345,import,0_100,4,34
2,Male candidates,EBV34,0.48988023769303257,import,0_100,4,34
3,Male candidates1,EBV34,0.13370124662458852,import,0_100,4,34
4,Mothers,EBV34,0.47156292285011636,import,0_100,4,34
0,Fathers,EBV35,0.34333993618408776,import,0_100,4,35
1,Female candidates,EBV35,0.19420933114265904,import,0_100,4,35
2,Male candidates,EBV35,0.3644084884845847,import,0_100,4,35
3,Male candidates1,EBV35,0.031894819632856834,import,0_100,4,35
4,Mothers,EBV35,0.4522907906364017,import,0_100,4,35
0,Fathers,EBV36,0.3268585836997174,import,0_100,4,36
1,Female candidates,EBV36,0.20628763440715903,import,0_100,4,36
2,Male candidates,EBV36,0.312390243732613,import,0_100,4,36
3,Male candidates1,EBV36,0.1297301217576919,import,0_100,4,36
4,Mothers,EBV36,0.44806971020124015,import,0_100,4,36
0,Fathers,EBV37,0.4164265033744133,import,0_100,4,37
1,Female candidates,EBV37,0.21085441772298305,import,0_100,4,37
2,Male candidates,EBV37,0.3781488038138653,import,0_100,4,37
3,Male candidates1,EBV37,0.10607812844991392,import,0_100,4,37
4,Mothers,EBV37,0.4447786007249149,import,0_100,4,37
0,Fathers,EBV38,0.37906165842908524,import,0_100,4,38
1,Female candidates,EBV38,0.20774504704485902,import,0_100,4,38
2,Male candidates,EBV38,0.23572162605185062,import,0_100,4,38
3,Male candidates1,EBV38,0.15269321264794797,import,0_100,4,38
4,Mothers,EBV38,0.4420536919248685,import,0_100,4,38
0,Fathers,EBV39,0.35451275044355607,import,0_100,4,39
1,Female candidates,EBV39,0.20010435028826654,import,0_100,4,39
2,Male candidates,EBV39,0.23732113438115324,import,0_100,4,39
3,Male candidates1,EBV39,0.194969213078349,import,0_100,4,39
4,Mothers,EBV39,0.44849623362495045,import,0_100,4,39
0,Fathers,EBV40,0.27307367557565393,import,0_100,4,40
1,Female candidates,EBV40,0.2057979126546061,import,0_100,4,40
2,Male candidates,EBV40,0.24533278192078703,import,0_100,4,40
3,Male candidates1,EBV40,0.07152359961991588,import,0_100,4,40
4,Mothers,EBV40,0.4442880234931352,import,0_100,4,40
0,Fathers,EBV41,0.3455239793102072,import,0_100,4,41
1,Female candidates,EBV41,0.3060987817111139,import,0_100,4,41
2,Male candidates,EBV41,0.16988682765730478,import,0_100,4,41
3,Mothers,EBV41,0.6339848334433408,import,0_100,4,41
0,Fathers,EBV42,0.4277751092464959,import,0_100,4,42
1,Female candidates,EBV42,0.3064514319193082,import,0_100,4,42
