,Category,EBVGen,Cor,Group,Trait,Scenario,Rep,Generation,Strategy
3,Male candidates1,EBV29,0.22523422869313678,import,2,25_25,2,29,ClassGen
4,Mothers,EBV29,0.5953776313188267,import,2,25_25,2,29,ClassGen
0,Fathers,EBV30,0.09700842120412587,import,2,25_25,2,30,ClassGen
1,Female candidates,EBV30,0.30556636024234063,import,2,25_25,2,30,ClassGen
2,Male candidates,EBV30,0.6344514081829632,import,2,25_25,2,30,ClassGen
3,Male candidates1,EBV30,0.3692311702332639,import,2,25_25,2,30,ClassGen
4,Mothers,EBV30,0.5943361160790984,import,2,25_25,2,30,ClassGen
0,Fathers,EBV31,0.5681670579419923,import,2,25_25,2,31,ClassGen
1,Female candidates,EBV31,0.37073524460575236,import,2,25_25,2,31,ClassGen
2,Male candidates,EBV31,0.2452972164741434,import,2,25_25,2,31,ClassGen
3,Mothers,EBV31,0.7622416742078731,import,2,25_25,2,31,ClassGen
0,Fathers,EBV32,0.6819568676185577,import,2,25_25,2,32,ClassGen
1,Female candidates,EBV32,0.4389903447465775,import,2,25_25,2,32,ClassGen
2,Male candidates,EBV32,0.8116691747500374,import,2,25_25,2,32,ClassGen
3,Mothers,EBV32,0.7411352980826438,import,2,25_25,2,32,ClassGen
0,Fathers,EBV33,0.8187091041161093,import,2,25_25,2,33,ClassGen
1,Female candidates,EBV33,0.4047395744096127,import,2,25_25,2,33,ClassGen
2,Male candidates,EBV33,0.814111627917672,import,2,25_25,2,33,ClassGen
3,Mothers,EBV33,0.7272271839659334,import,2,25_25,2,33,ClassGen
0,Fathers,EBV34,0.8768540523326666,import,2,25_25,2,34,ClassGen
1,Female candidates,EBV34,0.45462614583642824,import,2,25_25,2,34,ClassGen
2,Male candidates,EBV34,0.8078889205903865,import,2,25_25,2,34,ClassGen
3,Mothers,EBV34,0.7046295359668896,import,2,25_25,2,34,ClassGen
0,Fathers,EBV35,0.9025916338140543,import,2,25_25,2,35,ClassGen
1,Female candidates,EBV35,0.5164030850097108,import,2,25_25,2,35,ClassGen
2,Male candidates,EBV35,0.8423577684470537,import,2,25_25,2,35,ClassGen
3,Mothers,EBV35,0.7214928934946363,import,2,25_25,2,35,ClassGen
0,Fathers,EBV36,0.899847775250392,import,2,25_25,2,36,ClassGen
1,Female candidates,EBV36,0.5115149231150741,import,2,25_25,2,36,ClassGen
2,Male candidates,EBV36,0.8217308186638289,import,2,25_25,2,36,ClassGen
3,Mothers,EBV36,0.7356158105454476,import,2,25_25,2,36,ClassGen
0,Fathers,EBV37,0.787148904896293,import,2,25_25,2,37,ClassGen
1,Female candidates,EBV37,0.4897720779117038,import,2,25_25,2,37,ClassGen
2,Male candidates,EBV37,0.7988274394564018,import,2,25_25,2,37,ClassGen
3,Mothers,EBV37,0.7511450395117945,import,2,25_25,2,37,ClassGen
0,Fathers,EBV38,0.8285909527162888,import,2,25_25,2,38,ClassGen
1,Female candidates,EBV38,0.45008595500197107,import,2,25_25,2,38,ClassGen
2,Male candidates,EBV38,0.82385182545557,import,2,25_25,2,38,ClassGen
3,Mothers,EBV38,0.7616572824396627,import,2,25_25,2,38,ClassGen
0,Fathers,EBV39,0.8875124523442945,import,2,25_25,2,39,ClassGen
1,Female candidates,EBV39,0.4501488266080266,import,2,25_25,2,39,ClassGen
2,Male candidates,EBV39,0.8120624057954859,import,2,25_25,2,39,ClassGen
3,Mothers,EBV39,0.7597984824908617,import,2,25_25,2,39,ClassGen
0,Fathers,EBV40,0.8148469530722735,import,2,25_25,2,40,ClassGen
1,Female candidates,EBV40,0.485568752442636,import,2,25_25,2,40,ClassGen
2,Male candidates,EBV40,0.8150087102415277,import,2,25_25,2,40,ClassGen
3,Mothers,EBV40,0.7567717246895883,import,2,25_25,2,40,ClassGen
0,Fathers,EBV41,0.7217822096296671,import,2,25_25,2,41,ClassGen
1,Female candidates,EBV41,0.4588871610873425,import,2,25_25,2,41,ClassGen
2,Male candidates,EBV41,0.7963844416653887,import,2,25_25,2,41,ClassGen
3,Mothers,EBV41,0.7529914323334812,import,2,25_25,2,41,ClassGen
0,Fathers,EBV42,0.7704204652709407,import,2,25_25,2,42,ClassGen
1,Female candidates,EBV42,0.46046617454939964,import,2,25_25,2,42,ClassGen
2,Male candidates,EBV42,0.8153304756091047,import,2,25_25,2,42,ClassGen
3,Mothers,EBV42,0.7545040252243885,import,2,25_25,2,42,ClassGen
0,Fathers,EBV43,0.8139299649105038,import,2,25_25,2,43,ClassGen
1,Female candidates,EBV43,0.45425446016571,import,2,25_25,2,43,ClassGen
2,Male candidates,EBV43,0.7946582016157168,import,2,25_25,2,43,ClassGen
3,Mothers,EBV43,0.7546163187013454,import,2,25_25,2,43,ClassGen
0,Fathers,EBV44,0.8064147156467053,import,2,25_25,2,44,ClassGen
1,Female candidates,EBV44,0.4496790709611356,import,2,25_25,2,44,ClassGen
2,Male candidates,EBV44,0.8309026422961594,import,2,25_25,2,44,ClassGen
3,Mothers,EBV44,0.750786606557918,import,2,25_25,2,44,ClassGen
0,Fathers,EBV45,0.7716904318678331,import,2,25_25,2,45,ClassGen
1,Female candidates,EBV45,0.4629377610687512,import,2,25_25,2,45,ClassGen
2,Male candidates,EBV45,0.8390918265621329,import,2,25_25,2,45,ClassGen
3,Mothers,EBV45,0.7412875921201028,import,2,25_25,2,45,ClassGen
0,Fathers,EBV46,0.743553483899251,import,2,25_25,2,46,ClassGen
1,Female candidates,EBV46,0.4790310418538536,import,2,25_25,2,46,ClassGen
2,Male candidates,EBV46,0.8176779400734588,import,2,25_25,2,46,ClassGen
3,Mothers,EBV46,0.74383019341484,import,2,25_25,2,46,ClassGen
0,Fathers,EBV47,0.7832457532316222,import,2,25_25,2,47,ClassGen
1,Female candidates,EBV47,0.4333280430184825,import,2,25_25,2,47,ClassGen
2,Male candidates,EBV47,0.8225940448710901,import,2,25_25,2,47,ClassGen
3,Mothers,EBV47,0.7416411401021035,import,2,25_25,2,47,ClassGen
0,Fathers,EBV48,0.7968173150608594,import,2,25_25,2,48,ClassGen
1,Female candidates,EBV48,0.4422502099790002,import,2,25_25,2,48,ClassGen
2,Male candidates,EBV48,0.8305493785353719,import,2,25_25,2,48,ClassGen
3,Mothers,EBV48,0.7420288167409425,import,2,25_25,2,48,ClassGen
0,Fathers,EBV49,0.831645739481725,import,2,25_25,2,49,ClassGen
1,Female candidates,EBV49,0.46486086776126945,import,2,25_25,2,49,ClassGen
2,Male candidates,EBV49,0.823700100526943,import,2,25_25,2,49,ClassGen
3,Mothers,EBV49,0.7378462650155067,import,2,25_25,2,49,ClassGen
0,Fathers,EBV50,0.8312387131376124,import,2,25_25,2,50,ClassGen
1,Female candidates,EBV50,0.4642514082205866,import,2,25_25,2,50,ClassGen
2,Male candidates,EBV50,0.8505190653268315,import,2,25_25,2,50,ClassGen
3,Mothers,EBV50,0.7489688504368063,import,2,25_25,2,50,ClassGen
0,Fathers,EBV21,-0.04385988607117374,home,3,25_25,2,21,ClassGen
1,Female candidates,EBV21,0.0927489704791107,home,3,25_25,2,21,ClassGen
2,Male candidates,EBV21,0.25821500585394735,home,3,25_25,2,21,ClassGen
3,Male candidates1,EBV21,0.2061885910880404,home,3,25_25,2,21,ClassGen
4,Mothers,EBV21,0.39744929485825997,home,3,25_25,2,21,ClassGen
0,Fathers,EBV22,-0.23906369197845218,home,3,25_25,2,22,ClassGen
1,Female candidates,EBV22,0.20391538034819032,home,3,25_25,2,22,ClassGen
2,Male candidates,EBV22,-0.013698117500848697,home,3,25_25,2,22,ClassGen
3,Male candidates1,EBV22,0.0886472218900621,home,3,25_25,2,22,ClassGen
4,Mothers,EBV22,0.4181344304272204,home,3,25_25,2,22,ClassGen
0,Fathers,EBV23,-0.004324570699579829,home,3,25_25,2,23,ClassGen
1,Female candidates,EBV23,0.19850824006702086,home,3,25_25,2,23,ClassGen
2,Male candidates,EBV23,-0.5723330846453496,home,3,25_25,2,23,ClassGen
3,Male candidates1,EBV23,-0.010660276876082881,home,3,25_25,2,23,ClassGen
4,Mothers,EBV23,0.48448663478321413,home,3,25_25,2,23,ClassGen
0,Fathers,EBV24,0.03142923037039318,home,3,25_25,2,24,ClassGen
1,Female candidates,EBV24,0.3054443854501187,home,3,25_25,2,24,ClassGen
2,Male candidates,EBV24,0.6341842577986015,home,3,25_25,2,24,ClassGen
3,Male candidates1,EBV24,0.10078490740105149,home,3,25_25,2,24,ClassGen
4,Mothers,EBV24,0.6424356931948298,home,3,25_25,2,24,ClassGen
0,Fathers,EBV25,0.5376466076170724,home,3,25_25,2,25,ClassGen
1,Female candidates,EBV25,0.36803667578064997,home,3,25_25,2,25,ClassGen
2,Male candidates,EBV25,0.9408049862715203,home,3,25_25,2,25,ClassGen
3,Male candidates1,EBV25,0.22132601669143578,home,3,25_25,2,25,ClassGen
4,Mothers,EBV25,0.6548090706339402,home,3,25_25,2,25,ClassGen
0,Fathers,EBV26,0.491342281951998,home,3,25_25,2,26,ClassGen
1,Female candidates,EBV26,0.3940218713660345,home,3,25_25,2,26,ClassGen
2,Male candidates,EBV26,0.9344374076557688,home,3,25_25,2,26,ClassGen
3,Male candidates1,EBV26,0.4109269369445071,home,3,25_25,2,26,ClassGen
4,Mothers,EBV26,0.6194824713800798,home,3,25_25,2,26,ClassGen
0,Fathers,EBV27,0.8749309111873345,home,3,25_25,2,27,ClassGen
1,Female candidates,EBV27,0.4353748464191692,home,3,25_25,2,27,ClassGen
2,Male candidates,EBV27,0.6843857342025383,home,3,25_25,2,27,ClassGen
3,Male candidates1,EBV27,0.5000260101534068,home,3,25_25,2,27,ClassGen
4,Mothers,EBV27,0.5531674083989561,home,3,25_25,2,27,ClassGen
0,Fathers,EBV28,0.6726961000521382,home,3,25_25,2,28,ClassGen
1,Female candidates,EBV28,0.38486197710862136,home,3,25_25,2,28,ClassGen
2,Male candidates,EBV28,0.9059399661248019,home,3,25_25,2,28,ClassGen
3,Male candidates1,EBV28,0.33863649098406123,home,3,25_25,2,28,ClassGen
4,Mothers,EBV28,0.5782221538840672,home,3,25_25,2,28,ClassGen
0,Fathers,EBV29,0.5458116379830318,home,3,25_25,2,29,ClassGen
1,Female candidates,EBV29,0.35363126901928255,home,3,25_25,2,29,ClassGen
2,Male candidates,EBV29,0.9346345276364112,home,3,25_25,2,29,ClassGen
3,Male candidates1,EBV29,0.36884498891384043,home,3,25_25,2,29,ClassGen
4,Mothers,EBV29,0.5830105789961114,home,3,25_25,2,29,ClassGen
0,Fathers,EBV30,0.5958437596492536,home,3,25_25,2,30,ClassGen
1,Female candidates,EBV30,0.27675028941245217,home,3,25_25,2,30,ClassGen
2,Male candidates,EBV30,0.8520996451165394,home,3,25_25,2,30,ClassGen
3,Male candidates1,EBV30,0.3785964620877817,home,3,25_25,2,30,ClassGen
4,Mothers,EBV30,0.5764646673913469,home,3,25_25,2,30,ClassGen
0,Fathers,EBV31,0.6842612700111951,home,3,25_25,2,31,ClassGen
1,Female candidates,EBV31,0.3556336087685319,home,3,25_25,2,31,ClassGen
2,Male candidates,EBV31,0.9799684264253022,home,3,25_25,2,31,ClassGen
3,Male candidates1,EBV31,0.30295218647564154,home,3,25_25,2,31,ClassGen
4,Mothers,EBV31,0.5613339649008807,home,3,25_25,2,31,ClassGen
0,Fathers,EBV32,0.8567701637055224,home,3,25_25,2,32,ClassGen
1,Female candidates,EBV32,0.218926776983435,home,3,25_25,2,32,ClassGen
2,Male candidates,EBV32,0.861981180203668,home,3,25_25,2,32,ClassGen
3,Male candidates1,EBV32,0.2933597145078722,home,3,25_25,2,32,ClassGen
4,Mothers,EBV32,0.5369990216609363,home,3,25_25,2,32,ClassGen
0,Fathers,EBV33,0.9066700059690141,home,3,25_25,2,33,ClassGen
1,Female candidates,EBV33,0.2798373079260647,home,3,25_25,2,33,ClassGen
2,Male candidates,EBV33,0.931005995195626,home,3,25_25,2,33,ClassGen
3,Male candidates1,EBV33,-0.014469938363335329,home,3,25_25,2,33,ClassGen
4,Mothers,EBV33,0.5440579123055735,home,3,25_25,2,33,ClassGen
0,Fathers,EBV34,0.8586915449035276,home,3,25_25,2,34,ClassGen
1,Female candidates,EBV34,0.32592255763131445,home,3,25_25,2,34,ClassGen
2,Male candidates,EBV34,0.4357200708933218,home,3,25_25,2,34,ClassGen
3,Male candidates1,EBV34,-0.06567638833974909,home,3,25_25,2,34,ClassGen
4,Mothers,EBV34,0.5393805823709307,home,3,25_25,2,34,ClassGen
0,Fathers,EBV35,0.7938203895134817,home,3,25_25,2,35,ClassGen
1,Female candidates,EBV35,0.2921067258553711,home,3,25_25,2,35,ClassGen
2,Male candidates,EBV35,0.3202764190444788,home,3,25_25,2,35,ClassGen
3,Male candidates1,EBV35,0.18474622145617783,home,3,25_25,2,35,ClassGen
4,Mothers,EBV35,0.5472754625422873,home,3,25_25,2,35,ClassGen
0,Fathers,EBV36,0.6537520084907705,home,3,25_25,2,36,ClassGen
1,Female candidates,EBV36,0.32633405904701324,home,3,25_25,2,36,ClassGen
2,Male candidates,EBV36,0.08346196917839195,home,3,25_25,2,36,ClassGen
3,Male candidates1,EBV36,0.05631999004951961,home,3,25_25,2,36,ClassGen
4,Mothers,EBV36,0.5576870176214432,home,3,25_25,2,36,ClassGen
0,Fathers,EBV37,0.18136163900284508,home,3,25_25,2,37,ClassGen
1,Female candidates,EBV37,0.3605736591398396,home,3,25_25,2,37,ClassGen
2,Male candidates,EBV37,-0.016363253795067534,home,3,25_25,2,37,ClassGen
3,Male candidates1,EBV37,-0.08396065323146541,home,3,25_25,2,37,ClassGen
4,Mothers,EBV37,0.5630524754207166,home,3,25_25,2,37,ClassGen
0,Fathers,EBV38,-0.06560739171120662,home,3,25_25,2,38,ClassGen
1,Female candidates,EBV38,0.24586111926338888,home,3,25_25,2,38,ClassGen
2,Male candidates,EBV38,0.6578476497017931,home,3,25_25,2,38,ClassGen
3,Male candidates1,EBV38,-0.26957097472590025,home,3,25_25,2,38,ClassGen
4,Mothers,EBV38,0.5676098706319573,home,3,25_25,2,38,ClassGen
0,Fathers,EBV39,0.10144457350065217,home,3,25_25,2,39,ClassGen
1,Female candidates,EBV39,0.13960675045894055,home,3,25_25,2,39,ClassGen
2,Male candidates,EBV39,0.5001271046192364,home,3,25_25,2,39,ClassGen
3,Male candidates1,EBV39,-0.12508335529644332,home,3,25_25,2,39,ClassGen
4,Mothers,EBV39,0.5621330289669476,home,3,25_25,2,39,ClassGen
0,Fathers,EBV40,0.4049223288576849,home,3,25_25,2,40,ClassGen
1,Female candidates,EBV40,0.1780907380792887,home,3,25_25,2,40,ClassGen
2,Male candidates,EBV40,0.2847348355087844,home,3,25_25,2,40,ClassGen
3,Male candidates1,EBV40,-0.40986372408545074,home,3,25_25,2,40,ClassGen
4,Mothers,EBV40,0.569117608505761,home,3,25_25,2,40,ClassGen
0,Fathers,EBV41,0.5971484056528581,home,3,25_25,2,41,ClassGen
1,Female candidates,EBV41,0.39279493353538913,home,3,25_25,2,41,ClassGen
2,Male candidates,EBV41,0.38529409873525805,home,3,25_25,2,41,ClassGen
3,Mothers,EBV41,0.6643015475363961,home,3,25_25,2,41,ClassGen
0,Fathers,EBV42,0.6031438026683612,home,3,25_25,2,42,ClassGen
1,Female candidates,EBV42,0.26097930482781323,home,3,25_25,2,42,ClassGen
2,Male candidates,EBV42,0.7723033042421249,home,3,25_25,2,42,ClassGen
3,Mothers,EBV42,0.6980694046945645,home,3,25_25,2,42,ClassGen
0,Fathers,EBV43,0.8208715828875409,home,3,25_25,2,43,ClassGen
1,Female candidates,EBV43,0.30369054860572514,home,3,25_25,2,43,ClassGen
2,Male candidates,EBV43,0.6239250065880844,home,3,25_25,2,43,ClassGen
3,Mothers,EBV43,0.7337919871892392,home,3,25_25,2,43,ClassGen
0,Fathers,EBV44,0.96652933874521,home,3,25_25,2,44,ClassGen
1,Female candidates,EBV44,0.5605893524409652,home,3,25_25,2,44,ClassGen
2,Male candidates,EBV44,0.6573149258026987,home,3,25_25,2,44,ClassGen
3,Mothers,EBV44,0.7455038164227885,home,3,25_25,2,44,ClassGen
0,Fathers,EBV45,0.9558201123560829,home,3,25_25,2,45,ClassGen
1,Female candidates,EBV45,0.5605380091902804,home,3,25_25,2,45,ClassGen
2,Male candidates,EBV45,0.7679898234406263,home,3,25_25,2,45,ClassGen
3,Mothers,EBV45,0.7654402549685274,home,3,25_25,2,45,ClassGen
0,Fathers,EBV46,0.9076138726508505,home,3,25_25,2,46,ClassGen
1,Female candidates,EBV46,0.5687347184886223,home,3,25_25,2,46,ClassGen
2,Male candidates,EBV46,0.7834451631413252,home,3,25_25,2,46,ClassGen
3,Mothers,EBV46,0.7795002511560314,home,3,25_25,2,46,ClassGen
0,Fathers,EBV47,0.8039372389119512,home,3,25_25,2,47,ClassGen
1,Female candidates,EBV47,0.5242851037118702,home,3,25_25,2,47,ClassGen
2,Male candidates,EBV47,0.8105125351916431,home,3,25_25,2,47,ClassGen
3,Mothers,EBV47,0.7662078138470514,home,3,25_25,2,47,ClassGen
0,Fathers,EBV48,0.8611793264064805,home,3,25_25,2,48,ClassGen
1,Female candidates,EBV48,0.4478191946078493,home,3,25_25,2,48,ClassGen
2,Male candidates,EBV48,0.8503758493666002,home,3,25_25,2,48,ClassGen
3,Mothers,EBV48,0.7517913772038195,home,3,25_25,2,48,ClassGen
0,Fathers,EBV49,0.8590070205435779,home,3,25_25,2,49,ClassGen
1,Female candidates,EBV49,0.4590593335028831,home,3,25_25,2,49,ClassGen
2,Male candidates,EBV49,0.8531427240219092,home,3,25_25,2,49,ClassGen
3,Mothers,EBV49,0.74738605575532,home,3,25_25,2,49,ClassGen
0,Fathers,EBV50,0.8546959546049191,home,3,25_25,2,50,ClassGen
1,Female candidates,EBV50,0.4400610460898267,home,3,25_25,2,50,ClassGen
2,Male candidates,EBV50,0.8187425366596698,home,3,25_25,2,50,ClassGen
3,Mothers,EBV50,0.7454968157236876,home,3,25_25,2,50,ClassGen
0,Fathers,EBV21,-0.12872749990663918,import,3,25_25,2,21,ClassGen
1,Female candidates,EBV21,0.21761685280719098,import,3,25_25,2,21,ClassGen
2,Male candidates,EBV21,0.19439945549922868,import,3,25_25,2,21,ClassGen
3,Male candidates1,EBV21,0.20362610677431883,import,3,25_25,2,21,ClassGen
4,Mothers,EBV21,0.6636796874997758,import,3,25_25,2,21,ClassGen
0,Fathers,EBV22,-0.00468186247708267,import,3,25_25,2,22,ClassGen
1,Female candidates,EBV22,0.37079687138768835,import,3,25_25,2,22,ClassGen
2,Male candidates,EBV22,0.10370345512765988,import,3,25_25,2,22,ClassGen
3,Male candidates1,EBV22,0.14807572430043026,import,3,25_25,2,22,ClassGen
4,Mothers,EBV22,0.6388752656941961,import,3,25_25,2,22,ClassGen
0,Fathers,EBV23,0.11783774215169844,import,3,25_25,2,23,ClassGen
1,Female candidates,EBV23,0.4287965513908422,import,3,25_25,2,23,ClassGen
2,Male candidates,EBV23,0.33554759828777225,import,3,25_25,2,23,ClassGen
3,Male candidates1,EBV23,0.01395117300733759,import,3,25_25,2,23,ClassGen
4,Mothers,EBV23,0.6387085969305716,import,3,25_25,2,23,ClassGen
0,Fathers,EBV24,0.00447437324970705,import,3,25_25,2,24,ClassGen
1,Female candidates,EBV24,0.25827658255373603,import,3,25_25,2,24,ClassGen
2,Male candidates,EBV24,0.33797727448654014,import,3,25_25,2,24,ClassGen
3,Male candidates1,EBV24,0.019836263884587375,import,3,25_25,2,24,ClassGen
4,Mothers,EBV24,0.7356711297199466,import,3,25_25,2,24,ClassGen
0,Fathers,EBV25,0.19730040292615275,import,3,25_25,2,25,ClassGen
1,Female candidates,EBV25,0.337722113268194,import,3,25_25,2,25,ClassGen
2,Male candidates,EBV25,0.4911584592439319,import,3,25_25,2,25,ClassGen
3,Male candidates1,EBV25,0.07193451721189474,import,3,25_25,2,25,ClassGen
4,Mothers,EBV25,0.7253866901902037,import,3,25_25,2,25,ClassGen
0,Fathers,EBV26,0.14704675967127648,import,3,25_25,2,26,ClassGen
1,Female candidates,EBV26,0.34353673843999977,import,3,25_25,2,26,ClassGen
2,Male candidates,EBV26,0.5237813694267928,import,3,25_25,2,26,ClassGen
3,Male candidates1,EBV26,0.16112032423089384,import,3,25_25,2,26,ClassGen
4,Mothers,EBV26,0.6897776824128904,import,3,25_25,2,26,ClassGen
0,Fathers,EBV27,0.7342151671344576,import,3,25_25,2,27,ClassGen
1,Female candidates,EBV27,0.31288402191106834,import,3,25_25,2,27,ClassGen
2,Male candidates,EBV27,0.47125317249511073,import,3,25_25,2,27,ClassGen
3,Male candidates1,EBV27,0.23622208172847098,import,3,25_25,2,27,ClassGen
4,Mothers,EBV27,0.6165098735985896,import,3,25_25,2,27,ClassGen
0,Fathers,EBV28,0.7533274867091319,import,3,25_25,2,28,ClassGen
1,Female candidates,EBV28,0.30502101440408447,import,3,25_25,2,28,ClassGen
2,Male candidates,EBV28,0.4614381907190023,import,3,25_25,2,28,ClassGen
3,Male candidates1,EBV28,0.29427927150388977,import,3,25_25,2,28,ClassGen
4,Mothers,EBV28,0.628532104092431,import,3,25_25,2,28,ClassGen
0,Fathers,EBV29,0.6283816895513629,import,3,25_25,2,29,ClassGen
1,Female candidates,EBV29,0.3328562656694203,import,3,25_25,2,29,ClassGen
2,Male candidates,EBV29,0.33058312006504703,import,3,25_25,2,29,ClassGen
3,Male candidates1,EBV29,0.2926515565086434,import,3,25_25,2,29,ClassGen
4,Mothers,EBV29,0.5998466541761487,import,3,25_25,2,29,ClassGen
0,Fathers,EBV30,0.1818513207744163,import,3,25_25,2,30,ClassGen
1,Female candidates,EBV30,0.3025129063464882,import,3,25_25,2,30,ClassGen
2,Male candidates,EBV30,0.5136995049393548,import,3,25_25,2,30,ClassGen
3,Male candidates1,EBV30,0.19906436962220575,import,3,25_25,2,30,ClassGen
4,Mothers,EBV30,0.5957728190987672,import,3,25_25,2,30,ClassGen
0,Fathers,EBV31,0.6490232832606524,import,3,25_25,2,31,ClassGen
1,Female candidates,EBV31,0.36682352986935474,import,3,25_25,2,31,ClassGen
2,Male candidates,EBV31,0.17570467142540552,import,3,25_25,2,31,ClassGen
3,Mothers,EBV31,0.7638374193192842,import,3,25_25,2,31,ClassGen
0,Fathers,EBV32,0.6490343521676598,import,3,25_25,2,32,ClassGen
1,Female candidates,EBV32,0.4002817471909227,import,3,25_25,2,32,ClassGen
2,Male candidates,EBV32,0.8170373261031356,import,3,25_25,2,32,ClassGen
3,Mothers,EBV32,0.7330829808427853,import,3,25_25,2,32,ClassGen
0,Fathers,EBV33,0.839043833062787,import,3,25_25,2,33,ClassGen
1,Female candidates,EBV33,0.3844392779700639,import,3,25_25,2,33,ClassGen
2,Male candidates,EBV33,0.7881184864584853,import,3,25_25,2,33,ClassGen
3,Mothers,EBV33,0.70590874564745,import,3,25_25,2,33,ClassGen
0,Fathers,EBV34,0.9112060719889482,import,3,25_25,2,34,ClassGen
1,Female candidates,EBV34,0.4666128395435544,import,3,25_25,2,34,ClassGen
2,Male candidates,EBV34,0.7826228010873858,import,3,25_25,2,34,ClassGen
3,Mothers,EBV34,0.6988014927521009,import,3,25_25,2,34,ClassGen
0,Fathers,EBV35,0.8927747704912942,import,3,25_25,2,35,ClassGen
1,Female candidates,EBV35,0.45255820788510687,import,3,25_25,2,35,ClassGen
2,Male candidates,EBV35,0.8006092761732838,import,3,25_25,2,35,ClassGen
3,Mothers,EBV35,0.704192257219419,import,3,25_25,2,35,ClassGen
0,Fathers,EBV36,0.8410685872572556,import,3,25_25,2,36,ClassGen
1,Female candidates,EBV36,0.494486969960398,import,3,25_25,2,36,ClassGen
2,Male candidates,EBV36,0.8200404676833841,import,3,25_25,2,36,ClassGen
3,Mothers,EBV36,0.7237485196558633,import,3,25_25,2,36,ClassGen
0,Fathers,EBV37,0.7411517927994437,import,3,25_25,2,37,ClassGen
1,Female candidates,EBV37,0.4719991958040557,import,3,25_25,2,37,ClassGen
2,Male candidates,EBV37,0.7759195954316792,import,3,25_25,2,37,ClassGen
3,Mothers,EBV37,0.7329063659261704,import,3,25_25,2,37,ClassGen
0,Fathers,EBV38,0.685565315987698,import,3,25_25,2,38,ClassGen
1,Female candidates,EBV38,0.45804405025111283,import,3,25_25,2,38,ClassGen
2,Male candidates,EBV38,0.7891768365975398,import,3,25_25,2,38,ClassGen
