Generation Group variable value sd var SDSt zMean zMean_noC zMean30 Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
45 import gvNormUnres1 4.57138393041446 1.55712330998393 2.42463300249532 0.923517840213801 2.57197043487555 2.71125259453473 3.08094468898021 SU55 ClassGen 1 2.61583688840733 3 1.617354904901 NA NA NA NA NA NA NA 50_50
46 import gvNormUnres1 4.594198794633 1.55754016174874 2.42593135546028 0.923765071784386 2.58550175509456 2.72478391475374 3.0963210686092 SU55 ClassGen 1 2.61534085343493 3 1.61720155003479 NA NA NA NA NA NA NA 50_50
47 import gvNormUnres1 4.52395908767194 1.54634470042956 2.39118193254659 0.917125129917619 2.54384312597122 2.6831252856304 3.04898208868293 SU55 ClassGen 1 2.61376631405394 3 1.61671466686424 NA NA NA NA NA NA NA 50_50
48 import gvNormUnres1 4.54119491152501 1.56743417623799 2.45684989683888 0.929633135561722 2.55406556032631 2.69334771998549 3.0605984002351 SU55 ClassGen 1 2.614959743862 3 1.61708371578654 NA NA NA NA NA NA NA 50_50
49 import gvNormUnres1 4.63277234290056 1.54316994178778 2.3813734692373 0.915242205023193 2.60837942942968 2.74766158908886 3.12231822187374 SU55 ClassGen 1 2.60961403382751 3 1.61542998419229 NA NA NA NA NA NA NA 50_50
50 import gvNormUnres1 4.52184348550031 1.56057523372584 2.43539506011845 0.925565149594032 2.54258837862028 2.68187053827946 3.04755625060546 SU55 ClassGen 1 2.61165190435203 3 1.61606061283358 NA NA NA NA NA NA NA 50_50
20 import gvNormUnres3 -0.633018880716273 1.54889686463666 2.39908149728127 1 0 -0.408690142751866 -0.45722293657194 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
21 import gvNormUnres3 1.91650289642874 1.47278618146632 2.16909913631813 0.950861361457919 1.6460242352825 1.23733409253063 1.38427005725684 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
22 import gvNormUnres3 1.48014452959485 1.58717701152476 2.51913086591267 1.02471445824579 1.36430220665908 0.955612063907213 1.06909295913336 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
23 import gvNormUnres3 2.12798114833064 1.40174824985525 1.96489815597225 0.904997796728105 1.78255898897089 1.37386884621903 1.53701859336097 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
24 import gvNormUnres3 2.55170643219705 1.47682510115949 2.18101237941475 0.953468971935668 2.05612483673043 1.64743469397856 1.84307094739181 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
25 import gvNormUnres3 2.7806868518714 1.48895645657996 2.21699132959115 0.961301227069913 2.20395935360645 1.79526921085459 2.00846111676956 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
26 import gvNormUnres3 2.94198125473626 1.44641147526934 2.09210615579082 0.933833303102874 2.30809437159727 1.89940422884541 2.12496238201941 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
27 import gvNormUnres3 3.45119039603986 1.41626172530371 2.00579727456024 0.914367998049978 2.63685037396871 2.22816023121684 2.49275883487192 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
28 import gvNormUnres3 3.78188390915023 1.43491669967132 2.05898593499564 0.926412037129359 2.85035297744124 2.44166283468938 2.73161531099871 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
29 import gvNormUnres3 4.15467893602677 1.41410460049793 1.99969182114942 0.912975313452942 3.0910371930194 2.68234705026753 3.00088127149429 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
30 import gvNormUnres3 4.59605916865286 1.38448627591252 1.91680224819013 0.893853107667886 3.37600144254651 2.96731129979465 3.31968561091266 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 50_50
31 import gvNormUnres3 4.78091402101382 1.39430697598644 1.94409194328446 0.900193555697798 3.49534757628946 3.0866574335376 3.45320434315081 SU55 ClassGen 1 2.68220889774178 3 1.63774506494197 NA NA NA NA NA NA NA 50_50
32 import gvNormUnres3 4.94945922830003 1.39252749597399 1.93913282704358 0.899044686426328 3.60416386427759 3.19547372152573 3.57494278882455 SU55 ClassGen 1 2.67773584585156 3 1.636378882121 NA NA NA NA NA NA NA 50_50
33 import gvNormUnres3 5.083776981988 1.40009799046401 1.96027438290135 0.903932354974741 3.69088219701789 3.28219205426602 3.67195910167997 SU55 ClassGen 1 2.67424965441039 3 1.63531331995138 NA NA NA NA NA NA NA 50_50
34 import gvNormUnres3 5.11922535252913 1.4287360769053 2.04128677745075 0.9224216986458 3.71376840161322 3.30507825886135 3.69756309007471 SU55 ClassGen 1 2.6754358195355 3 1.63567595187296 NA NA NA NA NA NA NA 50_50
35 import gvNormUnres3 5.07129391378769 1.44786935060583 2.09632565642374 0.934774537712987 3.68282286880481 3.27413272605295 3.66294271168933 SU55 ClassGen 1 2.67444294339912 3 1.63537241734081 NA NA NA NA NA NA NA 50_50
36 import gvNormUnres3 5.06074862895097 1.48507676279664 2.20545299139856 0.958796416148092 3.67601461379605 3.26732447104419 3.65532596241548 SU55 ClassGen 1 2.67318116479942 3 1.63498659468493 NA NA NA NA NA NA NA 50_50
37 import gvNormUnres3 5.0283840620217 1.47352197435698 2.17126700891288 0.951336404637009 3.65511937689023 3.24642923413836 3.63194937321243 SU55 ClassGen 1 2.67628902820566 3 1.63593674333871 NA NA NA NA NA NA NA 50_50
38 import gvNormUnres3 4.9328143116605 1.4690146644005 2.15800408422372 0.948426391672697 3.59341756023401 3.18472741748214 3.56292033910502 SU55 ClassGen 1 2.67326277495484 3 1.63501155193315 NA NA NA NA NA NA NA 50_50
39 import gvNormUnres3 5.00328409712297 1.49236693836535 2.22715907872597 0.963503104976218 3.63891431800491 3.23022417525304 3.61381993030251 SU55 ClassGen 1 2.67128711876694 3 1.63440726832908 NA NA NA NA NA NA NA 50_50
40 import gvNormUnres3 4.95045678807414 1.50114388379721 2.25343295986177 0.969169683321265 3.60480790959583 3.19611776684397 3.57566331584708 SU55 ClassGen 1 2.66997915467593 3 1.63400708525879 NA NA NA NA NA NA NA 50_50
41 import gvNormUnres3 4.95733285819926 1.46979824730982 2.16030688779503 0.948932289080855 3.60924724334497 3.20055710059311 3.58062982959643 SU55 ClassGen 1 2.66918166743962 3 1.63376303895015 NA NA NA NA NA NA NA 50_50
42 import gvNormUnres3 4.96341012877696 1.48290274040403 2.19900053749777 0.957392822117879 3.61317085550822 3.20448071275635 3.58501937876238 SU55 ClassGen 1 2.66644687129875 3 1.63292586215626 NA NA NA NA NA NA NA 50_50
43 import gvNormUnres3 5.00999124716223 1.48011875904427 2.19075154087475 0.955595425904278 3.64324459343666 3.2345544506848 3.61866443483531 SU55 ClassGen 1 2.66651155024544 3 1.63294566665442 NA NA NA NA NA NA NA 50_50
44 import gvNormUnres3 4.89822186624328 1.52345509028313 2.32091541210958 0.983574261828273 3.57108395868376 3.1623938159319 3.53793457650191 SU55 ClassGen 1 2.66577127487409 3 1.6327189822116 NA NA NA NA NA NA NA 50_50
45 import gvNormUnres3 4.94038366530679 1.55163488865725 2.4075708276984 1.0017677252005 3.59830449223001 3.18961434947814 3.56838760431233 SU55 ClassGen 1 2.6613064620467 3 1.63135111550111 NA NA NA NA NA NA NA 50_50
46 import gvNormUnres3 4.94392646434513 1.5720712619414 2.47140805262204 1.0149618724357 3.60059179690421 3.19190165415234 3.57094653111426 SU55 ClassGen 1 2.66022609762997 3 1.6310199562329 NA NA NA NA NA NA NA 50_50
47 import gvNormUnres3 4.90407894388802 1.56909281189121 2.46205225232865 1.01303892319472 3.57486540971415 3.16617526696229 3.5421650826085 SU55 ClassGen 1 2.66107258221679 3 1.63127943106532 NA NA NA NA NA NA NA 50_50
48 import gvNormUnres3 4.88803751471829 1.58026184799841 2.49722750823935 1.0202498849845 3.56450872972081 3.15581858696894 3.53057852559539 SU55 ClassGen 1 2.66177317315766 3 1.63149415357753 NA NA NA NA NA NA NA 50_50
49 import gvNormUnres3 5.02923451003007 1.5321881769582 2.34760060961048 0.989212524048602 3.65566844379571 3.24697830104384 3.63256364294061 SU55 ClassGen 1 2.65684115286841 3 1.62998194863269 NA NA NA NA NA NA NA 50_50
50 import gvNormUnres3 4.89733107713931 1.5320404111733 2.34714782146804 0.989117123387478 3.57050884672873 3.16181870397686 3.53729116882105 SU55 ClassGen 1 2.65959932875071 3 1.63082780475153 NA NA NA NA NA NA NA 50_50
20 home gvNormUnres1 0.211990483571389 1.70389783721175 2.90326783965488 1 0 0.124415020045033 0.145103416402917 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
21 home gvNormUnres1 1.95754568643726 1.5298185075792 2.34034466613184 0.897834643702924 1.02444827661868 1.14886329666371 1.33990244317352 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
22 home gvNormUnres1 1.85072470479194 1.550035990845 2.40261157291484 0.909700075317585 0.961756148421534 1.08617116846657 1.26678553188996 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
23 home gvNormUnres1 1.95844300176266 1.52374263014392 2.32179160291792 0.894268774140453 1.02497490169314 1.14938992173818 1.34051663828791 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
24 home gvNormUnres1 2.2004254309736 1.62962293905346 2.65567092348924 0.956408831247868 1.1669918841238 1.29140690416883 1.50614896572284 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
25 home gvNormUnres1 2.40635046736622 1.52841316537993 2.33604680410669 0.89700986291585 1.28784715601592 1.41226217606095 1.64710069997086 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
26 home gvNormUnres1 2.45392692315237 1.51425792970723 2.29297707768122 0.888702301650404 1.31576928535204 1.44018430539707 1.67966587062668 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
27 home gvNormUnres1 2.73731425759509 1.46524875716506 2.14695392037377 0.859939325683275 1.48208637799325 1.60650139803829 1.87363906083881 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
28 home gvNormUnres1 2.88741604984561 1.47955785463056 2.18909144519897 0.868337186841962 1.57017956584315 1.69459458588818 1.97638085611576 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
29 home gvNormUnres1 3.11742818455206 1.44801875830999 2.09675832441762 0.849827217739488 1.70517130635902 1.82958632640405 2.13381974675725 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
30 home gvNormUnres1 3.23908846853727 1.46096135312722 2.13440807533132 0.857423092641476 1.77657246746636 1.9009874875114 2.21709387562096 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
31 home gvNormUnres1 3.77574983550366 1.42531566898396 2.03152475625119 0.836503009661857 2.09153346761915 2.21594848766419 2.58442827896958 SU55 ClassGen 1 2.618822470647 3 1.61827762471308 NA NA NA NA NA NA NA 25_25
32 home gvNormUnres1 3.99875891269718 1.42621942753568 2.03410185548022 0.837033416199144 2.22241518618419 2.34683020622922 2.73707371118185 SU55 ClassGen 1 2.61164178450593 3 1.61605748180748 NA NA NA NA NA NA NA 25_25
33 home gvNormUnres1 4.15712116717494 1.41603702222913 2.00516084832354 0.831057467944396 2.31535635379369 2.43977137383872 2.84546963427645 SU55 ClassGen 1 2.6131552992963 3 1.61652568779352 NA NA NA NA NA NA NA 25_25
34 home gvNormUnres1 4.40951970144633 1.41493725052556 2.00204742292484 0.830412023317642 2.46348644044514 2.58790146049017 3.01823158566628 SU55 ClassGen 1 2.6146432283952 3 1.61698584668982 NA NA NA NA NA NA NA 25_25
35 home gvNormUnres1 4.53871402597647 1.48148145580999 2.19478730390889 0.869466128458898 2.53930925194747 2.6637242719925 3.10666262065129 SU55 ClassGen 1 2.61254812992725 3 1.61633787616552 NA NA NA NA NA NA NA 25_25
36 home gvNormUnres1 4.6314454671764 1.52983307883569 2.3403892490999 0.897843195422505 2.59373237472793 2.71814739477296 3.17013551197825 SU55 ClassGen 1 2.6191453050816 3 1.61837736794655 NA NA NA NA NA NA NA 25_25
37 home gvNormUnres1 4.81728344792091 1.57517560450927 2.48117818504114 0.924454254303696 2.70279876162388 2.82721378166891 3.29733804224828 SU55 ClassGen 1 2.61453074478714 3 1.61695106443799 NA NA NA NA NA NA NA 25_25
38 home gvNormUnres1 4.88087786180684 1.64176105163647 2.69537935067048 0.963532563855493 2.7401216647329 2.86453668477793 3.34086719772512 SU55 ClassGen 1 2.61611145084453 3 1.61743978275685 NA NA NA NA NA NA NA 25_25
39 home gvNormUnres1 5.04163453783453 1.68504421934319 2.83937402114192 0.988935006866722 2.83446809356032 2.95888311360535 3.4509020564047 SU55 ClassGen 1 2.60930554054019 3 1.61533449803444 NA NA NA NA NA NA NA 25_25
40 home gvNormUnres1 5.30279676145372 1.64254180581448 2.69794358384828 0.963990780399324 2.98774149875845 3.11215651880349 3.62966258491572 SU55 ClassGen 1 2.61201037102933 3 1.61617151658768 NA NA NA NA NA NA NA 25_25
41 home gvNormUnres1 5.85963149391258 1.69345839092857 2.8678013218064 0.993873197057248 3.3145420382615 3.43895705830653 4.0108052696739 SU55 ClassGen 1 2.61959022611638 3 1.61851482109877 NA NA NA NA NA NA NA 25_25
20 home gvNormUnres3 -0.658086293450995 1.56958073512713 2.46358368408223 1 0 -0.419275210712682 -0.454383109504568 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
21 home gvNormUnres3 1.15792824838024 1.55817994264321 2.4279247336556 0.992736409011163 1.15700613621774 0.737730925505055 0.799504629283655 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
22 home gvNormUnres3 1.04573689737999 1.65958997733851 2.75423889288245 1.05734604165111 1.08552758880095 0.666252378088271 0.722040844618445 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
23 home gvNormUnres3 1.23862077424141 1.53849400111966 2.36696379148118 0.980194243397773 1.20841637849153 0.789141167778851 0.85521969458657 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
24 home gvNormUnres3 1.39855133972258 1.64972553463893 2.72159433963972 1.05106127879769 1.31031019121612 0.891034980503441 0.965645558749579 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
25 home gvNormUnres3 1.42625705855858 1.60349049679619 2.5711817733157 1.02160434370158 1.32796185972603 0.908686649013345 0.984775285049974 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
26 home gvNormUnres3 1.48993457574141 1.53417935214529 2.35370628454893 0.977445325245421 1.36853162192923 0.949256411216548 1.02874214555293 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
27 home gvNormUnres3 1.75519439272856 1.49712074887176 2.24137053670235 0.953834814206292 1.5375320505473 1.11825683983462 1.21189378032894 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
28 home gvNormUnres3 1.88556690955742 1.53653191853675 2.36093033668221 0.978944175440769 1.62059405169903 1.20131884098634 1.30191095616158 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
29 home gvNormUnres3 2.15538371513608 1.48210402045692 2.19663232745456 0.944267464098859 1.79249779614502 1.37322258543234 1.4882090151479 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
30 home gvNormUnres3 2.25238195517833 1.44830712164573 2.09759351860973 0.922735026770328 1.85429661787585 1.43502140716317 1.55518254485895 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
31 home gvNormUnres3 2.91318447418227 1.56751262050194 2.45709581543287 0.998682377670098 2.27530237069583 1.85602715998315 2.01144110295611 SU55 ClassGen 1 2.66045689333032 3 1.63109070665316 NA NA NA NA NA NA NA 25_25
32 home gvNormUnres3 3.07934215916325 1.57087758636457 2.46765639134259 1.00082624054209 2.3811635610522 1.96188835033952 2.12616655206678 SU55 ClassGen 1 2.65396872269711 3 1.62910058704093 NA NA NA NA NA NA NA 25_25
33 home gvNormUnres3 3.29384686653064 1.58136354751827 2.50071066941957 1.00750698076718 2.51782725892181 2.09855204820913 2.27427374850426 SU55 ClassGen 1 2.65727216292776 3 1.63011415640984 NA NA NA NA NA NA NA 25_25
34 home gvNormUnres3 3.57759041933616 1.59623661786516 2.5479713402136 1.01698280447859 2.69860391249264 2.27932870177996 2.47018768731242 SU55 ClassGen 1 2.65797121941823 3 1.63032856179919 NA NA NA NA NA NA NA 25_25
35 home gvNormUnres3 3.74439987655907 1.64261090945694 2.69817059986694 1.0465284599227 2.80488035529659 2.38560514458391 2.58536315992445 SU55 ClassGen 1 2.65498722668869 3 1.62941315407993 NA NA NA NA NA NA NA 25_25
36 home gvNormUnres3 3.8914624468791 1.72231057713664 2.96635372411675 1.09730613952594 2.89857580340497 2.47930059269229 2.68690417158012 SU55 ClassGen 1 2.66095367828764 3 1.63124298566695 NA NA NA NA NA NA NA 25_25
37 home gvNormUnres3 4.0821477220225 1.79247390137609 3.21296268711442 1.14200809251835 3.02006383576666 2.60078862505397 2.81856497217518 SU55 ClassGen 1 2.65686142878214 3 1.62998816829514 NA NA NA NA NA NA NA 25_25
38 home gvNormUnres3 4.1746767789173 1.88211493048073 3.54235661153847 1.19911954088063 3.07901528364315 2.65974007293047 2.88245270393587 SU55 ClassGen 1 2.65697244546306 3 1.6300222223832 NA NA NA NA NA NA NA 25_25
39 home gvNormUnres3 4.40690192236175 1.959370262271 3.83913182467194 1.24833990276537 3.22696889841891 2.80769368770623 3.04279517548332 SU55 ClassGen 1 2.65369661951371 3 1.62901707158449 NA NA NA NA NA NA NA 25_25
40 home gvNormUnres3 4.68981085278321 1.88846792305726 3.5663110964162 1.20316711386261 3.40721380337344 2.98793859266076 3.23813283984555 SU55 ClassGen 1 2.65722869168559 3 1.63010082255227 NA NA NA NA NA NA NA 25_25
41 home gvNormUnres3 5.37516507600492 2.01585895764943 4.06368733713546 1.28432957447465 3.84386176157242 3.42458655085974 3.71134339924882 SU55 ClassGen 1 2.66133486424318 3 1.63135982059237 NA NA NA NA NA NA NA 25_25
20 import gvNormUnres1 0.234840614903553 1.68607821330603 2.84285974138526 1 0 0.139282159659178 0.158273939852248 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
21 import gvNormUnres1 2.23532504414167 1.48923761272277 2.2178286671482 0.883255356109901 1.18647190471408 1.32575406437325 1.50652689157708 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
22 import gvNormUnres1 1.9181935656478 1.61947995967732 2.62271533979645 0.960501088796985 0.998383667768032 1.13766582742721 1.29279193532598 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
23 import gvNormUnres1 2.39833744836728 1.52611738155876 2.32903426229576 0.905128462911798 1.2831533059321 1.42243546559128 1.6163912584038 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
24 import gvNormUnres1 2.79674070160476 1.52616729043655 2.32918659839843 0.905158063482752 1.51944320642034 1.65872536607952 1.88490040264081 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
25 import gvNormUnres1 2.99397327924198 1.55872000917013 2.42960806698734 0.924464830201336 1.63642032888164 1.77570248854082 2.01782790814355 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
26 import gvNormUnres1 3.18184036829191 1.5172555418766 2.30206437935526 0.899872574061434 1.74784285220668 1.88712501186586 2.14444341868766 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
27 import gvNormUnres1 3.50517345806876 1.48385441994262 2.20182393958324 0.88006262594017 1.93960921703199 2.07889137669117 2.36235803292336 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
28 import gvNormUnres1 3.80733856716291 1.51692582301088 2.30106395251725 0.899677020342089 2.11882101557701 2.25810317523618 2.5660062064808 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
29 import gvNormUnres1 4.15585723286369 1.51312626748828 2.28955110136302 0.897423533230628 2.32552475147157 2.46480691113075 2.80089497286887 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
30 import gvNormUnres1 4.49859913149231 1.48376046696495 2.20154512332804 0.88000690315286 2.52880233131561 2.66808449097479 3.03189041064981 SU55 ClassGen 1 NA 3 NA NA NA NA NA NA NA NA 25_25
31 import gvNormUnres1 4.53153814494696 1.4713418264566 2.16484677028063 0.872641503131468 2.54833820645752 2.6876203661167 3.05409009462038 SU55 ClassGen 1 2.64194686207914 3 1.6254066759058 NA NA NA NA NA NA NA 25_25
32 import gvNormUnres1 4.78628402962186 1.51713911238704 2.30171108633454 0.899803520628062 2.69942602828247 2.83870818794165 3.22577945442384 SU55 ClassGen 1 2.63947701382237 3 1.62464673508501 NA NA NA NA NA NA NA 25_25
